0.01141059 -0.00056588 0.00813309
0.01191460 0.00066432 0.00680310
0.01241569 0.00166101 0.01392009
0.01291754 0.00100388 0.06144433
0.01341840 -0.00435871 -0.17661636
0.01392268 0.00079839 0.14674899
0.01442333 0.00409495 0.09643752
0.01492458 -0.01030373 -0.15269283
0.01542631 -0.00683493 -0.07265328
0.01592701 -0.00994031 -0.09064884
0.01641338 -0.01400352 -0.21982981
0.01691474 -0.00790878 -0.05534588
0.01741586 0.01410076 0.28361267
0.01791637 0.00452941 0.26122267
0.01841665 -0.00002425 0.21286091
0.01891704 -0.06721612 -0.44408712
0.01941913 -0.04297028 -0.25502901
0.01992096 0.00446969 0.06830117
0.02042159 -0.08192126 -0.59713794
0.02092430 -0.04318186 -0.14218028
0.02141490 0.07679551 0.89469640
0.02191652 -0.00258245 0.16352097
0.02241843 -0.07215538 -0.38249512
0.02291883 -0.00983728 -0.05137433
0.02342023 -0.12549099 -0.74987306
0.02392111 -0.02340592 -0.26088217
0.02442356 0.06070882 0.80667540
0.02492389 -0.09327226 -0.35974507
0.02542503 -0.04385174 -0.33020476
0.02592783 -0.03903030 -0.05939162
0.02641587 0.01344225 0.36528398
0.02691688 -0.04012089 0.24418060
0.02741789 -0.08224901 -0.25588359
0.02791891 0.07677737 0.91674188
0.02841992 -0.10215902 -0.08222121
0.02892093 -0.12061564 -0.51727182
0.02942194 -0.04933039 -0.08981059
0.02992317 -0.04090917 0.15095429
0.03042351 -0.09172956 0.30280661
0.03092594 -0.06262470 -0.11694447
0.03141605 -0.25940871 0.34761769
0.03191744 0.10919750 0.35659399
0.03241762 0.16881320 0.03931249
0.03291885 -0.16754998 -0.08198783
0.03341962 -0.01593323 -0.21496251
0.03391968 -0.08001225 0.54634525
0.03442275 -0.11748110 -0.16021328
0.03492464 0.07557824 0.00237831
0.03542594 -0.07694144 0.04248244
0.03592662 0.01123427 -0.02309343
0.03641615 0.03888738 0.26285749
0.03691616 0.09717257 0.17954149
0.03741883 0.10837076 -0.02353549
0.03792025 0.02504066 -0.05141873
0.03842136 0.07892059 0.02668309
0.03892200 -0.16217490 -0.22016337
0.03942255 0.10834131 0.11219409
0.03992351 0.08988684 0.14874823
0.04042503 -0.08239886 -0.06206033
0.04092705 -0.01773484 0.12483343
0.04141907 0.10998356 0.08113623
0.04192087 0.11411253 0.05275983
0.04242188 -0.12296127 -0.10836014
0.04292362 -0.05176335 -0.01447965
0.04342509 -0.08124375 -0.01986095
0.04392684 -0.05878789 0.01642611
0.04442753 -0.08520296 -0.02302244
0.04492791 -0.14069632 -0.07736085
0.04542805 -0.03276874 0.14431953
0.04592846 0.00624249 0.14338167
0.04641961 -0.01436204 -0.04633098
0.04692057 -0.22992882 0.13956982
0.04742254 0.04350968 0.12767596
0.04792272 0.14664484 -0.03514834
