0.00995009 0.01049252 -0.22916946
0.01045274 0.00023291 -0.16305137
0.01095310 -0.00110259 -0.95776190
0.01145649 -0.00520241 0.58848746
0.01195703 -0.00718205 -0.11433297
0.01245731 0.00228428 0.00876416
0.01295817 -0.00145851 1.32496653
0.01345896 -0.00176185 -0.20296969
0.01395963 -0.00538255 0.20019865
0.01446000 0.00749399 0.03664120
0.01495038 0.01433895 -0.94641979
0.01545207 0.00365009 0.15284050
0.01595217 0.00718648 0.66896749
0.01645270 0.00046886 -0.69033217
0.01695274 0.00269802 -0.19668527
0.01745279 -0.00149077 -1.19093955
0.01795905 -0.00298808 -0.39719595
0.01845982 -0.00279334 2.19837847
0.01896042 -0.01402740 0.42548732
0.01946094 -0.00423142 -0.05624662
0.01995044 0.00198963 1.10389368
0.02045168 -0.00026096 0.79002808
0.02095456 -0.00045852 -0.14134434
0.02145631 -0.00507692 1.07450828
0.02195661 -0.00588175 0.26377170
0.02245744 0.00629127 -0.71963189
0.02296004 0.00259358 0.75129023
0.02346299 0.00017252 -1.02631437
0.02396634 0.01123369 -0.75379572
0.02446969 0.00352257 -0.79776712
0.02495174 0.00133587 0.30965750
0.02545398 0.00435633 0.48890112
0.02595621 0.00277804 -1.01077729
0.02645845 -0.00496749 1.40667386
0.02695897 -0.01299954 -0.72198123
0.02745968 -0.00381717 -1.08598834
0.02796222 -0.00238050 0.16944937
0.02846476 -0.01341973 -0.13656127
0.02896569 -0.00700110 0.51474187
0.02946745 -0.00052821 -0.38569631
0.02995342 -0.00202946 0.14119520
0.03045432 0.00783606 -0.05298743
0.03095446 0.01035812 0.59278808
0.03145465 0.00947520 0.16772114
0.03195572 0.00819311 -1.08628429
0.03245874 0.00306491 1.40486071
0.03296111 0.01000059 -0.36346753
0.03346115 0.00541849 -0.82826131
0.03396122 -0.01400458 -0.19659100
0.03446192 0.00839463 0.17259254
0.03495546 -0.00340407 0.00480280
0.03545711 -0.00818225 0.08132402
0.03596170 0.00495620 -0.29419703
0.03646258 -0.00908044 -0.39605637
0.03696261 -0.00299966 0.12630880
0.03746334 0.00169887 0.68574598
0.03796488 -0.00126041 -0.35953979
0.03846698 -0.01054358 -0.05513898
0.03897042 0.01278404 0.62984231
0.03947090 0.00035013 -0.18915002
0.03995695 0.00610904 -0.53376390
0.04045741 0.00542954 0.68037137
0.04096082 0.00773587 0.01182210
0.04146313 0.00685211 -0.14726829
0.04196428 -0.01142627 -0.22170252
0.04246699 -0.00580805 -0.42091919
0.04296720 0.00573584 -0.25577273
0.04347072 0.00538979 -0.35063070
0.04397452 0.01067957 0.26748104
0.04447602 -0.00393566 0.03467680
0.04495830 0.00644776 -0.31748078
0.04545943 0.01060555 0.07359495
0.04596160 0.01315903 0.41883296
0.04646249 -0.02983441 0.42203826
0.04696432 -0.02834930 0.19455999
0.04746630 -0.01820315 0.08362828
0.04796677 0.01302469 -0.01989212
0.04846755 0.01502500 0.14811311
0.04896946 -0.02535824 0.09029523
0.04947074 0.01432271 0.04413891
0.04995955 0.02631055 0.34991498
0.05046223 0.00395295 0.32455817
0.05096363 -0.02320085 0.00553850
0.05146446 -0.00154418 0.36264814
0.05196661 0.01246250 0.28787092
0.05247061 0.02977622 0.04531316
0.05297083 0.02131773 -0.01013549
0.05347307 0.02573518 -0.03271072
0.05397683 -0.01311150 0.20839597
0.05447957 -0.00558849 0.08323881
0.05496522 -0.02116126 0.08676351
0.05546746 -0.03997041 0.28258965
0.05596969 -0.02111153 0.34878448
0.05647193 0.04902579 0.54519814
0.05697627 0.04892895 0.41233638
0.05747664 0.06123527 0.17826201
0.05797936 0.03463490 0.19259930
0.05848309 0.01781669 0.29872131
0.05898453 -0.00336700 0.34290207
0.05948598 -0.03547490 0.22066675
0.05996433 -0.04071259 0.27592776
0.06046578 -0.03837178 0.42032955
0.06096764 -0.00082068 0.39843938
0.06147208 -0.02228569 0.77263805
0.06197620 -0.03024991 0.71509109
0.06247906 -0.01204156 0.56340450
0.06298245 -0.00061263 0.57450028
0.06348370 0.01149179 0.73178191
0.06398466 0.01835988 0.71637753
0.06448610 0.05356545 0.57369816
0.06496902 -0.02255626 0.38798166
0.06547279 0.07567259 0.60035774
0.06597302 0.03070550 0.43349234
0.06647316 0.06347928 0.42402030
