0.00995009 -0.00139874 -0.34602696
0.01045274 -0.00259983 -0.34985780
0.01095310 -0.00263320 -0.35877941
0.01145649 -0.00479353 -0.30821262
0.01195703 -0.00470129 -0.52704345
0.01245731 0.00135255 -0.18521107
0.01295817 0.00079486 -0.19719149
0.01345896 0.00385889 -0.48214296
0.01395963 0.00678541 -0.47816667
0.01446000 -0.00198906 -0.30743796
0.01495038 -0.00378244 -0.60107066
0.01545207 0.00286299 -0.37157337
0.01595217 0.00574442 0.28664609
0.01645270 0.00412035 -0.27043095
0.01695274 0.00082260 -0.31210465
0.01745279 -0.00114036 -0.59812771
0.01795905 0.00031949 -0.60765087
0.01845982 -0.00134417 0.55322531
0.01896042 -0.00524844 -0.23343467
0.01946094 -0.00359022 -0.60948768
0.01995044 0.00044094 0.22895936
0.02045168 -0.00410763 -0.23116030
0.02095456 0.00276641 -0.60468432
0.02145631 -0.00111317 -0.15889245
0.02195661 -0.00813579 -1.01290322
0.02245744 0.00211128 -0.80814561
0.02296004 0.00263246 0.06301311
0.02346299 0.00058092 -1.06039457
0.02396634 0.00776496 -0.55528074
0.02446969 0.00208898 -0.42973492
0.02495174 -0.00421329 0.15594268
0.02545398 -0.00385263 0.10475953
0.02595621 -0.00112328 -0.86292361
0.02645845 0.00364804 0.62460929
0.02695897 -0.00705850 -0.64756079
0.02745968 -0.00614703 -0.71837561
0.02796222 0.01001559 -0.10507434
0.02846476 -0.00280452 -0.31990480
0.02896569 -0.00640726 -0.27478857
0.02946745 -0.00536066 -0.95231505
0.02995342 -0.00570313 -0.46470045
0.03045432 0.02020045 -0.83808488
0.03095446 0.01437742 -0.48788807
0.03145465 0.01279298 -0.23390993
0.03195572 0.01007480 -1.00073963
0.03245874 -0.00800022 0.16843892
0.03296111 0.00528821 -0.48979425
0.03346115 0.00284290 -0.58696005
0.03396122 0.00341226 -0.51192487
0.03446192 -0.00223149 -0.16377564
0.03495546 0.00408521 -0.47584940
0.03545711 0.00602629 -0.29307219
0.03596170 -0.01807133 -0.22216123
0.03646258 0.00921106 -0.56431117
0.03696261 0.00314341 -0.38386487
0.03746334 -0.01402438 -0.06628972
0.03796488 0.00609081 -0.57816232
0.03846698 -0.00608754 -0.52819277
0.03897042 -0.01036507 -0.29284088
