0.01141059 -0.00461075 0.34135879
0.01191460 0.00050170 -0.39061584
0.01241569 -0.00010727 0.37255457
0.01291754 0.00009204 1.57268006
0.01341840 -0.00010852 -0.24493565
0.01392268 0.00166101 -0.04150096
0.01442333 0.00320325 1.42637446
0.01492458 -0.00107863 -0.94501651
0.01542631 -0.00061243 -1.35147406
0.01592701 -0.00350806 -1.02852939
0.01641338 -0.00694133 -1.57861263
0.01691474 -0.00283369 -0.74641469
0.01741586 0.00813843 -0.39847594
0.01791637 0.00857493 -0.44753701
0.01841665 -0.00344545 -0.59674525
0.01891704 0.00075472 -1.31449394
0.01941913 -0.00069393 -0.49842805
0.01992096 -0.00118028 0.51485548
0.02042159 -0.00200785 -0.70474298
0.02092430 -0.00361340 0.13243573
0.02141490 0.00528929 1.54511150
0.02191652 -0.01210047 0.10726069
0.02241843 -0.01332551 -0.56238146
0.02291883 0.00074824 -0.31587476
0.02342023 -0.00669479 -1.63189948
0.02392111 0.01018593 -0.78116143
0.02442356 -0.00928292 2.15435156
0.02492389 0.00138756 -0.51461997
0.02542503 0.00146640 -0.68107977
0.02592783 -0.00683798 0.21916201
0.02641587 -0.00676970 1.19373019
0.02691688 -0.01306385 0.65928255
0.02741789 0.00783976 -0.15011522
0.02791891 -0.01270539 3.32977140
0.02841992 0.00608386 -0.22077050
0.02892093 0.01622635 -1.52560311
0.02942194 -0.00117362 -0.64155695
0.02992317 0.01892852 0.09938537
0.03042351 0.00636298 -0.10978126
0.03092594 0.00863121 -1.31355680
0.03141605 -0.00468976 0.46574565
0.03191744 0.00764767 0.02241926
0.03241762 -0.00224004 -0.98030338
0.03291885 0.00110813 -0.58904687
0.03341962 0.00471330 -1.26037449
0.03391968 -0.05867730 0.95804152
0.03442275 -0.00854765 -0.80205037
0.03492464 -0.01602864 -0.41837889
0.03542594 -0.00879669 0.43348357
0.03592662 0.02838796 0.50353491
0.03641615 -0.04846540 0.88712403
0.03691616 0.00114879 0.55001384
0.03741883 0.02135846 0.36391238
0.03792025 -0.00574608 0.72440041
0.03842136 0.00145334 0.70057037
0.03892200 0.03312766 -0.06272462
0.03942255 -0.00061681 -0.59781345
0.03992351 -0.02321431 0.44861806
0.04042503 0.03710886 -0.57624369
0.04092705 -0.01322763 -0.68309636
0.04141907 -0.03095240 -0.23163036
0.04192087 0.03150856 1.34470884
0.04242188 -0.02403668 0.26010006
0.04292362 0.00172706 -0.87812939
0.04342509 0.00250690 -0.53895996
0.04392684 0.00376302 -0.01235977
0.04442753 0.00862464 -0.05646401
0.04492791 -0.00501893 -0.23813630
0.04542805 0.02629130 -0.11251566
0.04592846 -0.01215296 -0.09133257
0.04641961 -0.04319481 -0.39031959
0.04692057 0.04263707 0.59143549
0.04742254 -0.02245503 0.47801982
0.04792272 -0.01197725 -0.77420111
0.04842448 -0.01006413 -0.63636443
0.04892500 -0.03100244 -0.18401743
0.04942682 -0.00536730 -0.17066920
0.04992915 -0.00095094 -0.04542207
0.05042967 -0.01524396 0.32527586
0.05093129 -0.02098225 0.35301221
0.05142100 -0.03859482 0.01594877
0.05192263 -0.01988016 -0.15933501
0.05242442 -0.03487164 -0.63509523
0.05292947 -0.11243334 -1.13878212
0.05343231 0.02388021 -0.50056191
0.05393303 0.07277081 0.59378451
0.05443417 0.01733515 1.13919055
0.05493568 -0.03885461 1.36298467
0.05543839 -0.03672327 0.88239846
0.05593857 -0.00240554 -0.23259096
0.05642353 0.00933029 -0.45957898
0.05692661 -0.05068491 -1.00918025
0.05743092 -0.06160196 -1.03225036
0.05793260 -0.08101386 -0.36451061
0.05843332 -0.01669290 0.21541144
0.05893514 -0.04590572 0.41463517
0.05943544 -0.06106337 0.69334600
0.05993717 -0.17125109 0.67751318
0.06043890 0.06748615 0.23718374
0.06094039 0.00684587 0.20423943
0.06142660 0.00867173 0.52017071
0.06192778 0.02651908 0.49564814
0.06242929 0.07181947 -0.04442193
0.06292941 0.02244363 -0.20556776
0.06343074 0.04342733 -0.15468611
0.06393201 0.01118333 0.33669204
0.06443204 0.00080900 0.40127262
0.06493301 -0.09776810 0.42495331
0.06543370 -0.21043715 0.30789432
0.06593575 -0.12717885 0.09896548
0.06642497 0.01001193 -0.32768761
0.06692533 -0.01424177 -0.44502018
0.06742676 -0.00514570 -0.35706193
0.06792823 -0.03814575 -0.27191553
0.06842970 -0.04226502 0.08127133
0.06893116 -0.02197144 0.41482180
0.06943263 0.01283714 0.64745482
0.06993410 0.03247130 0.45950695
0.07043557 0.02231490 0.03190047
0.07093704 0.06668549 -0.11595514
0.07140913 0.03169044 -0.24157075
0.07141109 0.03120161 -0.24269679
0.07191137 -0.02004196 0.28674902
0.07241247 -0.00225476 0.20511914
