# 1:time 2:hplus 3:hcross
1.0452520466e-02 -4.4397499005e-03 -6.3380758286e-07
1.0461822310e-02 -4.0788536163e-03 5.9172425729e-07
1.0471197206e-02 -3.6893174677e-03 1.3255917323e-06
1.0480482203e-02 -3.2592377989e-03 6.6937401063e-07
1.0489747431e-02 -2.7931774317e-03 1.1170962036e-06
1.0499032007e-02 -2.3336679591e-03 1.2187124830e-06
1.0508291607e-02 -1.9129431262e-03 3.8568482093e-07
1.0517552420e-02 -1.5172902221e-03 6.3260167641e-07
1.0526819959e-02 -1.1279061792e-03 1.5160435029e-06
1.0536101674e-02 -7.6911312744e-04 1.1648296894e-06
1.0545361009e-02 -4.8113473079e-04 1.0976300796e-06
1.0554617926e-02 -2.8020259183e-04 1.7721055551e-06
1.0563874612e-02 -1.7337834291e-04 3.0220559322e-06
1.0573129674e-02 -1.6796363932e-04 3.0032053636e-06
1.0582383796e-02 -2.6979549459e-04 3.3366543850e-06
1.0591640467e-02 -4.8091526257e-04 3.2414186262e-06
1.0600897942e-02 -7.9445261650e-04 2.5379205340e-06
1.0610153104e-02 -1.2018898911e-03 3.1938790721e-06
1.0619409774e-02 -1.6916177423e-03 3.8487834416e-06
1.0628666181e-02 -2.2539070606e-03 4.2503129278e-06
1.0637925133e-02 -2.8635334030e-03 2.8754493574e-06
1.0647179753e-02 -3.4821696364e-03 3.0590421038e-06
1.0656439021e-02 -4.0761806402e-03 3.2566739754e-06
1.0665712620e-02 -4.6233849513e-03 3.3738606569e-06
1.0675011639e-02 -5.0990233351e-03 3.7246863778e-06
1.0684284140e-02 -5.4650754339e-03 2.9434072705e-06
1.0693544226e-02 -5.6826316400e-03 3.2946390868e-06
1.0702799335e-02 -5.7401064250e-03 3.9078925637e-06
1.0712054546e-02 -5.6637070985e-03 3.9675137265e-06
1.0721330014e-02 -5.4859025317e-03 4.1158867259e-06
1.0730638884e-02 -5.2254857637e-03 4.3826565814e-06
1.0739906921e-02 -4.8812108803e-03 5.0807169576e-06
1.0749166028e-02 -4.4675911085e-03 5.7654896550e-06
1.0758428216e-02 -4.0248258170e-03 6.7454281619e-06
1.0767696440e-02 -3.5666393167e-03 6.4180750449e-06
1.0776996020e-02 -3.0960206108e-03 6.4705307297e-06
1.0786279643e-02 -2.6316035106e-03 8.9370089945e-06
1.0795535072e-02 -2.1920805273e-03 9.8386622346e-06
1.0804792894e-02 -1.7762092946e-03 1.0781512622e-05
1.0814048297e-02 -1.3813926040e-03 1.0535947183e-05
1.0823301671e-02 -1.0307603498e-03 1.0255728703e-05
1.0832557436e-02 -7.5782871254e-04 1.2439718447e-05
1.0841822710e-02 -5.7818946955e-04 1.3591086300e-05
1.0851091937e-02 -4.9520148622e-04 1.2385505892e-05
1.0860353490e-02 -5.0092512250e-04 1.1688912548e-05
1.0869622323e-02 -5.8809581339e-04 1.3559814281e-05
1.0878889247e-02 -7.5636647604e-04 1.3273176374e-05
1.0888210258e-02 -1.0143598922e-03 1.2067023433e-05
1.0897622517e-02 -1.3791846852e-03 1.0416952640e-05
1.0906996993e-02 -1.8372744986e-03 9.6888436819e-06
1.0916306607e-02 -2.3408084287e-03 9.1568260191e-06
1.0925570152e-02 -2.8509001579e-03 7.9904947466e-06
1.0934851251e-02 -3.3393947202e-03 7.0693078013e-06
1.0944116904e-02 -3.7869221073e-03 5.5076543424e-06
1.0953378384e-02 -4.1640066865e-03 4.1316573656e-06
1.0962639500e-02 -4.4359375187e-03 2.2895560279e-06
1.0971912152e-02 -4.5865957403e-03 2.2559130183e-07
1.0981183435e-02 -4.6200714129e-03 -1.4396123784e-06
1.0990455081e-02 -4.5582269890e-03 -3.5277117772e-06
1.0999722206e-02 -4.4290894076e-03 -4.6527187812e-06
1.1008335618e-02 -4.2258737823e-03 -5.7550018034e-06
1.1017600677e-02 -3.9709598314e-03 -9.2972007505e-06
1.1026876493e-02 -3.6489321554e-03 -1.2332304255e-05
1.1036134492e-02 -3.2849969726e-03 -1.4346274211e-05
1.1045393769e-02 -2.9126201975e-03 -1.5550872487e-05
1.1054652652e-02 -2.5393088363e-03 -1.6625748325e-05
1.1063925366e-02 -2.1636103885e-03 -1.8081346772e-05
1.1073235267e-02 -1.8046242917e-03 -1.8413755271e-05
1.1082561033e-02 -1.4930117789e-03 -1.9495591194e-05
1.1091974658e-02 -1.2457184912e-03 -2.1185142828e-05
1.1101493639e-02 -1.0698406204e-03 -2.2036837709e-05
1.1110988713e-02 -9.7876349933e-04 -2.2290820682e-05
1.1120462393e-02 -9.7603471787e-04 -2.2098741411e-05
1.1129996211e-02 -1.0544220260e-03 -2.1816473162e-05
1.1139370377e-02 -1.2230651321e-03 -2.2295741091e-05
1.1148732581e-02 -1.5011412327e-03 -2.3216220120e-05
1.1158009572e-02 -1.9079428538e-03 -2.2815725538e-05
1.1167268794e-02 -2.4301664485e-03 -2.1776925575e-05
1.1176529220e-02 -3.0327892927e-03 -2.0531337993e-05
1.1185797425e-02 -3.6792438000e-03 -2.1126809737e-05
1.1195063988e-02 -4.3570166024e-03 -2.1190684462e-05
1.1204328764e-02 -5.0465338583e-03 -1.8984453658e-05
1.1213588106e-02 -5.6787155124e-03 -1.8389157322e-05
1.1222851260e-02 -6.1691196787e-03 -1.7334708947e-05
1.1232105942e-02 -6.4971107420e-03 -1.6008644730e-05
1.1241368013e-02 -6.6803527910e-03 -1.5665002785e-05
1.1250628979e-02 -6.7095079357e-03 -1.4684826835e-05
1.1259885039e-02 -6.5888469272e-03 -1.3375302825e-05
1.1269151142e-02 -6.3656252426e-03 -1.2149713699e-05
1.1278407433e-02 -6.0603095613e-03 -9.7491499344e-06
1.1287672522e-02 -5.6901880231e-03 -6.8803628892e-06
1.1296932241e-02 -5.2876715203e-03 -6.2366815534e-06
1.1306187567e-02 -4.8448150199e-03 -5.7231386472e-06
1.1315461542e-02 -4.3413970389e-03 -2.3533022686e-06
1.1324752052e-02 -3.7910645628e-03 7.9995180041e-07
1.1334026060e-02 -3.2212801071e-03 1.0321351134e-06
1.1343292596e-02 -2.6452436318e-03 1.5414742275e-06
1.1352548206e-02 -2.0670737110e-03 3.5117718838e-06
1.1361810688e-02 -1.4984854123e-03 4.9947891922e-06
1.1371066547e-02 -9.4827333905e-04 4.8081131329e-06
1.1380325071e-02 -4.3122694646e-04 6.3931950751e-06
1.1389582741e-02 2.6062952100e-05 8.3276332289e-06
1.1398846870e-02 4.0863514557e-04 8.5178295725e-06
1.1408100448e-02 7.1942759401e-04 1.0072144923e-05
1.1417357747e-02 9.7166271475e-04 1.1481668246e-05
1.1426617318e-02 1.1618978655e-03 1.0225135698e-05
1.1435881454e-02 1.2434831292e-03 1.0351741341e-05
1.1445142443e-02 1.1979847418e-03 1.1988299312e-05
1.1454396989e-02 1.0297649513e-03 1.2665636065e-05
1.1463652504e-02 7.6825109574e-04 1.2657584673e-05
1.1472905764e-02 4.3627101395e-04 1.1788763126e-05
1.1482168394e-02 -8.4737829082e-06 1.1509090969e-05
1.1491429763e-02 -5.9209665749e-04 1.1108178865e-05
1.1500686247e-02 -1.2823465332e-03 1.1830227123e-05
1.1509953049e-02 -2.0075817725e-03 1.3781090068e-05
1.1519212755e-02 -2.7376765949e-03 1.3028896407e-05
1.1528481025e-02 -3.5075038032e-03 1.1881413040e-05
1.1537752886e-02 -4.3219727865e-03 1.3348876542e-05
1.1547020985e-02 -5.0968047778e-03 1.3357604589e-05
1.1556310391e-02 -5.7418714217e-03 1.3076831154e-05
1.1565595358e-02 -6.2245779768e-03 1.2905813390e-05
1.1574874280e-02 -6.5512180427e-03 1.2324856017e-05
1.1584149085e-02 -6.7471081740e-03 1.1918384658e-05
1.1593418828e-02 -6.8027261231e-03 1.1436840689e-05
1.1602680422e-02 -6.7106115072e-03 1.1728472659e-05
1.1611954323e-02 -6.4898648027e-03 1.1550216913e-05
1.1621215244e-02 -6.1710806236e-03 1.1064090439e-05
1.1630472386e-02 -5.7582327235e-03 1.1508696350e-05
1.1639727979e-02 -5.2671820317e-03 1.2399064795e-05
1.1648985326e-02 -4.7398118477e-03 1.2161992882e-05
1.1658243488e-02 -4.1769273326e-03 1.2881355922e-05
1.1667499973e-02 -3.5892968890e-03 1.2971915984e-05
1.1676756505e-02 -3.0029373144e-03 1.2037389949e-05
1.1686011161e-02 -2.4213526305e-03 1.2971486496e-05
1.1695267486e-02 -1.8334269503e-03 1.4895575257e-05
1.1704527761e-02 -1.2619535774e-03 1.6449359795e-05
1.1713786028e-02 -7.4732380567e-04 1.5669427252e-05
1.1723041552e-02 -3.0244046941e-04 1.5193264839e-05
1.1732297411e-02 8.3746548024e-05 1.6361569838e-05
1.1741551742e-02 4.0963717735e-04 1.5561449452e-05
1.1750808921e-02 6.5886048644e-04 1.4467775967e-05
1.1760079765e-02 8.0077045752e-04 1.5111565623e-05
1.1769357181e-02 8.1117342232e-04 1.5700770162e-05
1.1778611186e-02 6.7997237006e-04 1.5229908452e-05
1.1787866069e-02 4.2539848382e-04 1.3683183206e-05
1.1797121007e-02 7.0287669228e-05 1.2744950702e-05
1.1806386076e-02 -4.1424630130e-04 1.2946315302e-05
1.1815648695e-02 -1.0412724215e-03 1.2258441760e-05
1.1824906355e-02 -1.7702765859e-03 1.0273754937e-05
1.1834161365e-02 -2.5430584467e-03 8.8730648257e-06
1.1843422210e-02 -3.3272542183e-03 8.3608157635e-06
1.1852679843e-02 -4.1310663864e-03 7.2977662823e-06
1.1861939323e-02 -4.9367368589e-03 4.6297173296e-06
1.1871192935e-02 -5.6681555500e-03 2.1221857140e-06
1.1880448725e-02 -6.2519164922e-03 1.0539901020e-06
1.1889715394e-02 -6.6625041459e-03 -7.1865804820e-07
1.1898981554e-02 -6.9208509672e-03 -3.4766324127e-06
1.1908240240e-02 -7.0431480231e-03 -4.6512428221e-06
1.1917500231e-02 -7.0348782344e-03 -7.1452509397e-06
1.1926761550e-02 -6.9062514586e-03 -1.0129526790e-05
1.1936019128e-02 -6.6805792281e-03 -1.1406140591e-05
1.1945273729e-02 -6.3710726131e-03 -1.2409767294e-05
1.1954531150e-02 -5.9863023300e-03 -1.1879880371e-05
1.1963785235e-02 -5.5544818302e-03 -1.1852993353e-05
1.1973045438e-02 -5.0766167114e-03 -1.3871083377e-05
1.1982302225e-02 -4.5567105228e-03 -1.4249590904e-05
1.1991560705e-02 -4.0401010785e-03 -1.4628059685e-05
1.2000000000e-02 -3.4825366382e-03 -1.6661726607e-05
1.2009259146e-02 -2.9217011835e-03 -1.5231080362e-05
1.2018515306e-02 -2.3159115666e-03 -1.4166131678e-05
1.2027780990e-02 -1.7163609260e-03 -1.5589449882e-05
1.2037051646e-02 -1.1331111248e-03 -1.6178217255e-05
1.2046314480e-02 -5.7978311926e-04 -1.6589428910e-05
1.2055579749e-02 -8.2382077049e-05 -1.8055320388e-05
1.2064839019e-02 3.4761781690e-04 -2.0755005291e-05
1.2074099648e-02 7.2381930360e-04 -2.1487717767e-05
1.2083363175e-02 1.0514132713e-03 -2.2451541728e-05
1.2092624706e-02 1.3099226908e-03 -2.3709670531e-05
1.2101890882e-02 1.4829709558e-03 -2.3922871499e-05
1.2111146794e-02 1.5533646055e-03 -2.5143799741e-05
1.2120404365e-02 1.5209777126e-03 -2.6477731617e-05
1.2129659089e-02 1.3926769108e-03 -2.7845463893e-05
1.2138920460e-02 1.1654446712e-03 -2.8725787436e-05
1.2148177575e-02 8.6849852579e-04 -2.8838145396e-05
1.2157432442e-02 5.0418665385e-04 -2.8010587106e-05
1.2166687076e-02 5.3314905384e-05 -2.7963234998e-05
1.2175940236e-02 -4.7937069465e-04 -2.8017661218e-05
1.2185194847e-02 -1.0751309158e-03 -2.7777429804e-05
1.2194447176e-02 -1.7024880134e-03 -2.5869321459e-05
1.2203701163e-02 -2.3813130689e-03 -2.4210260380e-05
1.2212959474e-02 -3.1669291622e-03 -2.3104790801e-05
1.2222216536e-02 -4.0318244885e-03 -2.1545494780e-05
1.2231483942e-02 -4.8705586658e-03 -1.9978445298e-05
1.2240741457e-02 -5.6181194425e-03 -1.6893169715e-05
1.2249996063e-02 -6.2593626958e-03 -1.4850961542e-05
1.2259250728e-02 -6.7759839097e-03 -1.2990888322e-05
1.2268507038e-02 -7.1429346099e-03 -1.0566602954e-05
1.2277766777e-02 -7.3507339065e-03 -7.2746788240e-06
1.2287029013e-02 -7.3982043394e-03 -4.3542544618e-06
1.2296285370e-02 -7.2999275896e-03 -1.4915327092e-06
1.2305540052e-02 -7.0872728218e-03 2.4194214621e-06
1.2314798352e-02 -6.7884586411e-03 4.5942130326e-06
1.2324053987e-02 -6.4119368696e-03 7.0082004267e-06
1.2333309229e-02 -5.9732584088e-03 1.0412037602e-05
1.2342576363e-02 -5.4854536674e-03 1.1759654744e-05
1.2351840204e-02 -4.9519042712e-03 1.2551338445e-05
1.2361095671e-02 -4.4037549060e-03 1.4852600052e-05
1.2370351394e-02 -3.8556854390e-03 1.6718151653e-05
1.2379607136e-02 -3.2858376270e-03 1.6852705786e-05
1.2388860654e-02 -2.6848371028e-03 1.6998098482e-05
1.2398115356e-02 -2.0799085900e-03 1.8968882646e-05
1.2407370243e-02 -1.4939214037e-03 1.9777181755e-05
1.2416635050e-02 -9.2988661826e-04 1.9234414596e-05
1.2425895868e-02 -3.9770304568e-04 1.8409487585e-05
1.2435160312e-02 7.9655650001e-05 1.8451996341e-05
1.2444414879e-02 4.9096079509e-04 1.9956128765e-05
1.2453670234e-02 8.3570425142e-04 1.9378836573e-05
1.2462926308e-02 1.1273501584e-03 1.8251016659e-05
1.2472181396e-02 1.3673329422e-03 1.7195757026e-05
1.2481436332e-02 1.5420094795e-03 1.6714155831e-05
1.2490697526e-02 1.6201630492e-03 1.6618233577e-05
1.2499959790e-02 1.5912215296e-03 1.6256574332e-05
1.2509213416e-02 1.4630686447e-03 1.7444208968e-05
1.2518467886e-02 1.2302430958e-03 1.7434274813e-05
1.2527726496e-02 9.2172927131e-04 1.6242628832e-05
1.2536985613e-02 5.5261615620e-04 1.5344622288e-05
1.2546244353e-02 1.1691466048e-04 1.4020202707e-05
1.2555509949e-02 -3.9140623522e-04 1.3351364039e-05
1.2564770912e-02 -9.6425829753e-04 1.3046803048e-05
1.2574025354e-02 -1.5700493751e-03 1.2363895438e-05
1.2583280097e-02 -2.2163109872e-03 1.1165657161e-05
1.2592533538e-02 -2.9474253906e-03 1.0644498286e-05
1.2601792254e-02 -3.7582417027e-03 1.0547898770e-05
1.2611051127e-02 -4.5801691641e-03 1.0881616882e-05
1.2620308697e-02 -5.3496529260e-03 1.0260190264e-05
1.2629570462e-02 -6.0312399802e-03 1.0195335470e-05
1.2638833470e-02 -6.5906922395e-03 1.1137652490e-05
1.2648088125e-02 -6.9943735758e-03 1.0276350023e-05
1.2657341871e-02 -7.2402979829e-03 1.0411134510e-05
1.2666597027e-02 -7.3400225286e-03 1.1291148367e-05
1.2675857880e-02 -7.3009551673e-03 1.1643510419e-05
1.2685113048e-02 -7.1330115717e-03 1.1487123335e-05
1.2694370084e-02 -6.8700332764e-03 1.1441412356e-05
1.2703642704e-02 -6.5293830545e-03 1.2088219925e-05
1.2712903673e-02 -6.1288737511e-03 1.3210235303e-05
1.2722160231e-02 -5.6941835226e-03 1.3897404587e-05
1.2731415234e-02 -5.2092495367e-03 1.4496104370e-05
1.2740669698e-02 -4.6902441875e-03 1.5066348002e-05
1.2749924278e-02 -4.1776688722e-03 1.6632694368e-05
1.2759179408e-02 -3.6653792474e-03 1.7385548465e-05
1.2768434279e-02 -3.1251342980e-03 1.6617792034e-05
1.2777692198e-02 -2.5719099692e-03 1.6881058991e-05
1.2786949664e-02 -2.0353066733e-03 1.6700145257e-05
1.2796207534e-02 -1.5229589415e-03 1.6366325225e-05
1.2805460465e-02 -1.0318055423e-03 1.6089195957e-05
1.2814715914e-02 -5.7240755699e-04 1.4684224852e-05
1.2823971269e-02 -1.6198916459e-04 1.3321779541e-05
1.2833229521e-02 1.9471076735e-04 1.2307727586e-05
1.2842482584e-02 5.0780763630e-04 1.0123956474e-05
1.2851736322e-02 7.8810396351e-04 8.3521662038e-06
1.2860994340e-02 1.0224247692e-03 6.8204856967e-06
1.2870251519e-02 1.1836332241e-03 5.1211058788e-06
1.2879506567e-02 1.2733550867e-03 2.0725912239e-06
1.2888760954e-02 1.3109280132e-03 1.2854742492e-07
1.2898018081e-02 1.2914047568e-03 -1.3563749761e-06
1.2907274369e-02 1.2089351156e-03 -5.2966729665e-06
1.2916529424e-02 1.0680630517e-03 -7.1197086779e-06
1.2925785403e-02 8.5940823787e-04 -8.8844478075e-06
1.2935040644e-02 6.0232520642e-04 -1.1592581417e-05
1.2944296913e-02 3.2621027606e-04 -1.4308015924e-05
1.2953555629e-02 1.4139379576e-05 -1.6500811857e-05
1.2962812976e-02 -3.4722364284e-04 -1.8129192188e-05
1.2972068949e-02 -7.4074227495e-04 -2.0621606089e-05
1.2981338571e-02 -1.1460554573e-03 -2.2016445002e-05
1.2990595305e-02 -1.5879261097e-03 -2.3075410893e-05
1.2999856464e-02 -2.0963367330e-03 -2.4916990949e-05
1.3008332807e-02 -2.7174925976e-03 -2.6742294661e-05
1.3017590392e-02 -3.3432801942e-03 -2.7348402323e-05
1.3026848653e-02 -3.9960374852e-03 -2.7918078524e-05
1.3036102955e-02 -4.6375565738e-03 -2.9254402458e-05
1.3045356778e-02 -5.2484282674e-03 -2.7985776573e-05
1.3054612628e-02 -5.7924593554e-03 -2.6939039622e-05
1.3063866673e-02 -6.2276976796e-03 -2.8937557292e-05
1.3073119898e-02 -6.5357790899e-03 -3.2324290585e-05
1.3082372774e-02 -6.7253161449e-03 -3.3193030000e-05
1.3091626133e-02 -6.8016948541e-03 -3.2888450530e-05
1.3100875853e-02 -6.7666099713e-03 -3.4458736792e-05
1.3110127157e-02 -6.6275155512e-03 -3.4452741059e-05
1.3119380133e-02 -6.4134403124e-03 -3.3596347642e-05
1.3128635185e-02 -6.1386600065e-03 -3.4858609360e-05
1.3137888390e-02 -5.7960605788e-03 -3.6546774566e-05
1.3147142839e-02 -5.4067237104e-03 -3.7217555286e-05
1.3156398531e-02 -4.9934558549e-03 -3.8274457906e-05
1.3165657575e-02 -4.5722298548e-03 -3.9522263081e-05
1.3174913959e-02 -4.1581076961e-03 -3.8934213532e-05
1.3184169191e-02 -3.7481701141e-03 -3.8107830757e-05
1.3193428789e-02 -3.3206739108e-03 -3.7869487883e-05
1.3202684094e-02 -2.9750122081e-03 -3.7934336076e-05
1.3211940859e-02 -2.5468809538e-03 -3.7526765053e-05
1.3221195078e-02 -2.0552623053e-03 -3.4828093691e-05
1.3230448260e-02 -1.6924776408e-03 -3.2103452558e-05
1.3239704044e-02 -1.3474564647e-03 -3.0198222660e-05
1.3248962557e-02 -1.0265352390e-03 -2.8429395046e-05
1.3258220292e-02 -7.4861349471e-04 -2.3720983316e-05
1.3267474467e-02 -5.1063190107e-04 -2.0797148747e-05
1.3276727420e-02 -2.9982693203e-04 -1.8373462798e-05
1.3285980915e-02 -1.1037307162e-04 -1.3117300175e-05
1.3295234833e-02 5.5495860208e-05 -8.7540994481e-06
1.3304492490e-02 1.8800651159e-04 -4.9153760282e-06
1.3313747799e-02 2.8872719650e-04 -7.8300127241e-07
1.3323006287e-02 3.5660934625e-04 3.6113668701e-06
1.3332260848e-02 3.8440430550e-04 7.7685424746e-06
1.3341519160e-02 3.7778915333e-04 1.4288518162e-05
1.3350777921e-02 3.4562308845e-04 1.9287007753e-05
1.3360040765e-02 2.8425350575e-04 2.2630802227e-05
1.3369296614e-02 1.8806600447e-04 2.5546582784e-05
1.3378551003e-02 7.8740285886e-05 2.8473528701e-05
1.3387805791e-02 -2.7233549459e-05 3.2265303837e-05
1.3397060496e-02 -1.4447650072e-04 3.4849281596e-05
1.3406315881e-02 -2.6497198774e-04 3.7617198770e-05
1.3415572026e-02 -3.8982764739e-04 4.0071235285e-05
1.3424830373e-02 -5.4389317851e-04 4.2108216329e-05
1.3434084333e-02 -7.3341649690e-04 4.3504714151e-05
1.3443342450e-02 -9.5091350903e-04 4.5979081368e-05
1.3452600917e-02 -1.1766241934e-03 4.7021186866e-05
1.3461877041e-02 -1.4155352409e-03 4.6829248057e-05
1.3471142330e-02 -1.7136856212e-03 4.8677692293e-05
1.3480399792e-02 -2.0975592050e-03 4.8416972398e-05
1.3489660616e-02 -2.5337266644e-03 4.6118280478e-05
1.3498915977e-02 -2.9738275929e-03 4.4563283691e-05
1.3508171731e-02 -3.4056677175e-03 4.3139353388e-05
1.3517425723e-02 -3.8448502573e-03 4.2329911108e-05
1.3526680522e-02 -4.2979428916e-03 4.0349986438e-05
1.3535934278e-02 -4.7375570036e-03 3.6940940449e-05
1.3545191187e-02 -5.1200976453e-03 3.4770362760e-05
1.3554453036e-02 -5.4210113381e-03 3.1835833040e-05
1.3563710374e-02 -5.6452669538e-03 2.8170848769e-05
1.3572968728e-02 -5.7967959848e-03 2.5038516034e-05
1.3582223185e-02 -5.8566277267e-03 2.1185390159e-05
1.3591478029e-02 -5.8588433205e-03 1.7572364117e-05
1.3600733225e-02 -5.7519112345e-03 1.4292428762e-05
1.3609993040e-02 -5.5515208385e-03 8.8185738827e-06
1.3619251927e-02 -5.3356055098e-03 4.8954562735e-06
1.3628508182e-02 -5.0762317832e-03 1.7783531944e-06
1.3637764437e-02 -4.7883915835e-03 -2.1097167468e-06
1.3647022033e-02 -4.4762645244e-03 -5.0167097180e-06
1.3656277207e-02 -4.1394676859e-03 -8.2794823223e-06
1.3665534850e-02 -3.7864266155e-03 -1.0481413208e-05
1.3674791428e-02 -3.4406607959e-03 -1.2901665884e-05
1.3684044755e-02 -3.1034202143e-03 -1.6040349586e-05
1.3693300418e-02 -2.7565769519e-03 -1.9159543717e-05
1.3702554039e-02 -2.4169824312e-03 -2.0745870657e-05
1.3711806127e-02 -2.1097658253e-03 -2.1233681184e-05
1.3721059446e-02 -1.8315521541e-03 -2.4274172465e-05
1.3730313323e-02 -1.5719086482e-03 -2.5178674006e-05
1.3739568268e-02 -1.3269506217e-03 -2.5043071786e-05
1.3748822342e-02 -1.1029750875e-03 -2.7395299417e-05
1.3758075795e-02 -9.1416220957e-04 -2.7697583951e-05
1.3767333615e-02 -7.5992593114e-04 -2.6905162100e-05
1.3776586373e-02 -6.3643986167e-04 -2.7786157442e-05
1.3785840314e-02 -5.4510988333e-04 -2.7851073741e-05
1.3795096776e-02 -4.8004628275e-04 -2.7548852908e-05
1.3804356451e-02 -4.3797333748e-04 -2.7711650937e-05
1.3813612818e-02 -4.2136924674e-04 -2.6483724623e-05
1.3822870906e-02 -4.2886209022e-04 -2.5390599615e-05
1.3832124262e-02 -4.4957134948e-04 -2.4130460926e-05
1.3841380862e-02 -4.6975192444e-04 -2.2681879458e-05
1.3850638907e-02 -4.8184508184e-04 -2.1998257942e-05
1.3859893695e-02 -4.9470920555e-04 -2.0655121067e-05
1.3869148306e-02 -5.1928648749e-04 -1.9739421068e-05
1.3878401424e-02 -5.4420870456e-04 -1.9395357939e-05
1.3887662699e-02 -5.5832914929e-04 -1.8461103865e-05
1.3896917694e-02 -5.7345766180e-04 -1.7989068257e-05
1.3906175409e-02 -6.0184634350e-04 -1.6631801308e-05
1.3915441437e-02 -6.3989774440e-04 -1.5922627276e-05
1.3924698459e-02 -6.8261938427e-04 -1.6468571929e-05
1.3933954587e-02 -7.3142835596e-04 -1.5663019261e-05
1.3943213365e-02 -7.9123717286e-04 -1.5398052093e-05
1.3952478957e-02 -8.6052673820e-04 -1.6904239042e-05
1.3961743296e-02 -9.4576771142e-04 -1.6108314518e-05
1.3971005670e-02 -9.9533705885e-04 -1.3454278901e-05
1.3980261408e-02 -1.0755006512e-03 -1.3782872639e-05
1.3989520998e-02 -1.2148212213e-03 -1.5379590950e-05
1.3998784367e-02 -1.3709446313e-03 -1.5238799438e-05
1.4007411285e-02 -1.5573806416e-03 -1.3469954119e-05
1.4016664369e-02 -1.7454015181e-03 -1.2982184887e-05
1.4025919476e-02 -2.0005762464e-03 -1.2656816761e-05
1.4035178633e-02 -2.2872592538e-03 -1.0519190160e-05
1.4044438973e-02 -2.5786243526e-03 -7.4312126136e-06
1.4053725875e-02 -2.8938290524e-03 -4.1481008895e-06
1.4062985930e-02 -3.2475705684e-03 -2.0028739114e-06
1.4072259053e-02 -3.6258236119e-03 -1.2825051476e-06
1.4081525723e-02 -4.0054620503e-03 -8.7370068941e-07
1.4090812284e-02 -4.3528720383e-03 1.8939801554e-06
1.4100082942e-02 -4.6456382651e-03 5.1447537315e-06
1.4109342814e-02 -4.8860335726e-03 7.3943315122e-06
1.4118597293e-02 -5.0734113725e-03 9.5519832506e-06
1.4127855402e-02 -5.1869872935e-03 1.1592410450e-05
1.4137111062e-02 -5.2207617318e-03 1.3539932307e-05
1.4146366510e-02 -5.1793809815e-03 1.3858196982e-05
