# 1:time 2:hplus 3:hcross
1.0730210198e-02 -4.1202675438e-03 -1.9469116355e-06
1.0739466342e-02 -3.6889283734e-03 -1.5615731539e-06
1.0748722445e-02 -3.2435778600e-03 -1.1314046728e-06
1.0757980132e-02 -2.8052474063e-03 -1.8305207484e-07
1.0767241900e-02 -2.3907345649e-03 8.4789142092e-07
1.0776500065e-02 -2.0059422541e-03 9.3785928415e-07
1.0785758396e-02 -1.6587410271e-03 -6.4517688282e-08
1.0795014358e-02 -1.3650544068e-03 1.5454959901e-06
1.0804275349e-02 -1.1405986061e-03 3.0939369451e-06
1.0813542926e-02 -1.0144455145e-03 3.9573722510e-06
1.0822804250e-02 -1.0097400866e-03 5.4975866407e-06
1.0832091219e-02 -1.1215024197e-03 4.4451063085e-06
1.0841355173e-02 -1.3426266442e-03 4.0130620786e-06
1.0850617163e-02 -1.6635120588e-03 5.2578165719e-06
1.0859895651e-02 -2.0875280161e-03 4.3094085006e-06
1.0869167779e-02 -2.6336552023e-03 4.0634991505e-06
1.0878437135e-02 -3.2727995076e-03 4.6530377485e-06
1.0887697699e-02 -3.9403033327e-03 4.3603068961e-06
1.0896961271e-02 -4.5967897305e-03 4.0160736626e-06
1.0906235238e-02 -5.2248180317e-03 5.4202316223e-06
1.0915501481e-02 -5.7973339252e-03 5.1030517112e-06
1.0924787430e-02 -6.2511190705e-03 2.9865764705e-06
1.0934050216e-02 -6.5278331645e-03 2.8580397539e-06
1.0943309023e-02 -6.6272211812e-03 4.6074353067e-06
1.0952585153e-02 -6.5790136443e-03 5.0053562828e-06
1.0961845321e-02 -6.4071388273e-03 4.0240180609e-06
1.0971106457e-02 -6.1385449220e-03 4.0330048840e-06
1.0980365478e-02 -5.7757266797e-03 3.4540293759e-06
1.0989625125e-02 -5.3299039680e-03 2.9651869433e-06
1.0998882383e-02 -4.8414786451e-03 3.8363432913e-06
1.1007402815e-02 -4.2769587362e-03 3.8428651680e-06
1.1016665115e-02 -3.7151278354e-03 4.2077245159e-06
1.1025920936e-02 -3.1413513599e-03 5.0954513726e-06
1.1035177447e-02 -2.5887104476e-03 5.1771141835e-06
1.1044433315e-02 -2.0471623361e-03 5.6984656970e-06
1.1053692475e-02 -1.5132356491e-03 5.3520853370e-06
1.1062948195e-02 -1.0037020369e-03 5.2082701137e-06
1.1072201998e-02 -5.4374239735e-04 5.0721955663e-06
1.1081456000e-02 -1.5767703432e-04 3.8643622991e-06
1.1090720809e-02 1.4435694065e-04 2.8593618805e-06
1.1099980487e-02 3.5845408259e-04 3.4321693108e-06
1.1109261294e-02 4.7698658427e-04 4.2773479268e-06
1.1118605448e-02 4.8695940531e-04 1.9962491871e-06
1.1128040992e-02 3.8423392464e-04 4.9065595349e-08
1.1137318899e-02 1.7155061416e-04 1.3063573547e-06
1.1146612037e-02 -1.6700388340e-04 5.8922643833e-07
1.1155868295e-02 -6.3901711886e-04 -1.0999263632e-06
1.1165147235e-02 -1.2129237549e-03 -1.5671321666e-06
1.1174439441e-02 -1.8545701115e-03 -1.6516361227e-06
1.1183716117e-02 -2.5364311959e-03 -2.6901952803e-06
1.1192986053e-02 -3.2258719786e-03 -5.4332938505e-06
1.1202248088e-02 -3.8819310012e-03 -6.0800464167e-06
1.1211520785e-02 -4.4690333878e-03 -6.5408812982e-06
1.1220807267e-02 -4.9707277255e-03 -8.3762745529e-06
1.1230099259e-02 -5.3639864523e-03 -8.8278347794e-06
1.1239377885e-02 -5.6245651593e-03 -9.0539444916e-06
1.1248683097e-02 -5.7484569746e-03 -8.9962245788e-06
1.1257939213e-02 -5.7360330888e-03 -1.0629663619e-05
1.1267198304e-02 -5.5939269047e-03 -1.2810729295e-05
1.1276486655e-02 -5.3431917547e-03 -1.3150664012e-05
1.1285747761e-02 -5.0163127081e-03 -1.3529433283e-05
1.1295004691e-02 -4.6257723924e-03 -1.4739698959e-05
1.1304317329e-02 -4.1795947820e-03 -1.6009812972e-05
1.1313604853e-02 -3.7064669515e-03 -1.7094412078e-05
1.1322964325e-02 -3.2267208732e-03 -1.6872170493e-05
1.1332328740e-02 -2.7424780309e-03 -1.6484927959e-05
1.1341629595e-02 -2.2692950599e-03 -1.6614955028e-05
1.1350910471e-02 -1.8324303840e-03 -1.7075151405e-05
1.1360171875e-02 -1.4456019943e-03 -1.6390804731e-05
1.1369432641e-02 -1.1112058113e-03 -1.5759184555e-05
1.1378709638e-02 -8.4565536099e-04 -1.6752438426e-05
1.1388001540e-02 -6.7867144183e-04 -1.7322212249e-05
1.1397265137e-02 -6.1505220251e-04 -1.7125726656e-05
1.1406539907e-02 -6.5478973602e-04 -1.5214719696e-05
1.1415821448e-02 -8.3620152861e-04 -1.4126941546e-05
1.1425079884e-02 -1.1808866340e-03 -1.3708237218e-05
1.1434337737e-02 -1.6676125819e-03 -1.3723084211e-05
1.1443605175e-02 -2.2783098157e-03 -1.2026256024e-05
1.1452877388e-02 -2.9808359482e-03 -1.0630205765e-05
1.1462158928e-02 -3.7224542188e-03 -8.6494850873e-06
1.1471445257e-02 -4.4697244599e-03 -5.5133041561e-06
1.1480835334e-02 -5.2022011410e-03 -6.1943104333e-06
1.1490296284e-02 -5.8907371635e-03 -6.0002184740e-06
1.1499948452e-02 -6.4544267902e-03 -2.5920307699e-06
1.1509621877e-02 -6.8333157281e-03 -7.2290144256e-07
1.1519244833e-02 -7.0283169596e-03 -1.3259543554e-06
1.1528601250e-02 -7.0748301482e-03 -5.0449678560e-07
1.1537883978e-02 -6.9804017909e-03 2.4080574089e-06
1.1547137923e-02 -6.7658571105e-03 2.4857008562e-06
1.1556404214e-02 -6.4398766031e-03 3.8832502726e-06
1.1565663035e-02 -6.0206142815e-03 5.4820371904e-06
1.1574919581e-02 -5.5499785695e-03 5.1442012035e-06
1.1584182206e-02 -5.0357499896e-03 7.5645537245e-06
1.1593438902e-02 -4.4795130925e-03 8.4778545105e-06
1.1602693548e-02 -3.8963973509e-03 9.3220592748e-06
1.1611948829e-02 -3.3026606933e-03 1.0061360153e-05
1.1621207608e-02 -2.6980233826e-03 1.1494951652e-05
1.1630466387e-02 -2.0797805156e-03 1.2375951721e-05
1.1639725187e-02 -1.4637861834e-03 1.1791137337e-05
1.1648982999e-02 -8.7379432025e-04 1.2611629913e-05
1.1658237065e-02 -3.3753541703e-04 1.3964834218e-05
1.1667490553e-02 1.2769616940e-04 1.4578213581e-05
1.1676745353e-02 5.2416510401e-04 1.3634629080e-05
1.1686002786e-02 8.5466682744e-04 1.3405149066e-05
1.1695264221e-02 1.1110709303e-03 1.3555206497e-05
1.1704523158e-02 1.2767755459e-03 1.4583855869e-05
1.1713784448e-02 1.3195240744e-03 1.4873416364e-05
1.1723047666e-02 1.2317965001e-03 1.4713865637e-05
1.1732346025e-02 1.0219901526e-03 1.4814772320e-05
1.1741617316e-02 6.8659504825e-04 1.3725875689e-05
1.1750874200e-02 2.0985686930e-04 1.4799601279e-05
1.1760129330e-02 -4.1029510147e-04 1.5698733197e-05
1.1769388935e-02 -1.1310266907e-03 1.5277167632e-05
1.1778650100e-02 -1.9073910952e-03 1.5454477140e-05
1.1787909442e-02 -2.7063020036e-03 1.4976494940e-05
1.1797167295e-02 -3.5311119074e-03 1.5039356669e-05
1.1806422206e-02 -4.3917810930e-03 1.5214983016e-05
1.1815677058e-02 -5.2378748407e-03 1.3632588437e-05
1.1824930297e-02 -5.9775434912e-03 1.3251355794e-05
1.1834184662e-02 -6.5551772867e-03 1.3294785557e-05
1.1843439526e-02 -6.9639173863e-03 1.3396752936e-05
1.1852694788e-02 -7.2103965525e-03 1.3731786833e-05
1.1861951946e-02 -7.3111656821e-03 1.4587557658e-05
1.1871213358e-02 -7.2701661828e-03 1.5819826465e-05
1.1880499377e-02 -7.0862847935e-03 1.5261869087e-05
1.1889759812e-02 -6.7862141013e-03 1.5449621265e-05
1.1899023750e-02 -6.3805871520e-03 1.5500507225e-05
1.1908280954e-02 -5.8818549527e-03 1.5182076783e-05
1.1917537900e-02 -5.3296828184e-03 1.5192930748e-05
1.1926796315e-02 -4.7396706474e-03 1.5060664448e-05
1.1936053126e-02 -4.1173652709e-03 1.6812670120e-05
1.1945309217e-02 -3.4921908901e-03 1.7267188997e-05
1.1954568000e-02 -2.8890774022e-03 1.7931922455e-05
1.1963828265e-02 -2.2861101772e-03 1.7924493172e-05
1.1973086269e-02 -1.6657508762e-03 1.8045035638e-05
1.1982342430e-02 -1.0634251889e-03 1.7796057013e-05
1.1991604357e-02 -5.5101897595e-04 1.6812601961e-05
1.2000000000e-02 -9.6101908038e-05 1.6324880322e-05
1.2009263340e-02 2.6950647517e-04 1.3579872779e-05
1.2018530705e-02 5.8984293798e-04 1.2806972647e-05
1.2027784304e-02 8.3816676293e-04 1.2810778589e-05
1.2037038680e-02 9.8032265556e-04 1.1663590214e-05
1.2046297369e-02 9.8484865930e-04 8.9878003005e-06
1.2055552212e-02 8.5521033255e-04 5.4716428352e-06
1.2064814595e-02 6.0349963177e-04 3.3682676240e-06
1.2074074580e-02 2.1132822797e-04 2.3640899041e-06
1.2083333135e-02 -3.4407206880e-04 1.2047719278e-06
1.2092590994e-02 -1.0302341203e-03 -1.8693831752e-06
1.2101848281e-02 -1.8035330654e-03 -1.1947425838e-06
1.2111102585e-02 -2.6316242987e-03 -1.5682709569e-06
1.2120359531e-02 -3.5007811972e-03 -5.0409177817e-06
1.2129614350e-02 -4.4217498685e-03 -6.5677558749e-06
1.2138869986e-02 -5.3491294352e-03 -8.8255172375e-06
1.2148126874e-02 -6.1813765767e-03 -9.9006963444e-06
1.2157381261e-02 -6.8526119224e-03 -1.0800413243e-05
1.2166638873e-02 -7.3538202765e-03 -1.2239778787e-05
1.2175894206e-02 -7.6758062159e-03 -1.4682147741e-05
1.2185155572e-02 -7.8138044342e-03 -1.7543984280e-05
1.2194428994e-02 -7.7811530536e-03 -1.9775873105e-05
1.2203715423e-02 -7.6092667321e-03 -2.1195732213e-05
1.2212974500e-02 -7.3440345785e-03 -2.2488301445e-05
1.2222239563e-02 -6.9858913388e-03 -2.5488606736e-05
1.2231528635e-02 -6.5351858387e-03 -2.8493285228e-05
1.2240785761e-02 -6.0210809468e-03 -3.0243950638e-05
1.2250043754e-02 -5.4540682624e-03 -3.1028771910e-05
1.2259300062e-02 -4.8431627375e-03 -3.2105619841e-05
1.2268566788e-02 -4.2170468671e-03 -3.3222633887e-05
1.2277820282e-02 -3.5838525348e-03 -3.2584902889e-05
1.2287074361e-02 -2.9237712878e-03 -3.2421337534e-05
1.2296329520e-02 -2.2179300106e-03 -3.2296967252e-05
1.2305586666e-02 -1.5083582632e-03 -3.1257284274e-05
1.2314843015e-02 -8.4802847192e-04 -3.0256728250e-05
1.2324100294e-02 -2.5005044918e-04 -2.8120260924e-05
1.2333357491e-02 2.7547959826e-04 -2.6354255004e-05
1.2342613132e-02 7.2770372781e-04 -2.4581871382e-05
1.2351868833e-02 1.1266355923e-03 -2.0629225581e-05
1.2361121153e-02 1.4822465286e-03 -1.8070717735e-05
1.2370374774e-02 1.7671086308e-03 -1.7042324067e-05
1.2379632960e-02 1.9329786207e-03 -1.5361188726e-05
1.2388891094e-02 1.9456755683e-03 -1.3513064653e-05
1.2398144558e-02 1.8144421415e-03 -1.1601042493e-05
1.2407397993e-02 1.5807964373e-03 -8.4102142216e-06
1.2416655648e-02 1.2449591970e-03 -7.1135681436e-06
1.2425909704e-02 7.6296548204e-04 -6.1031184490e-06
1.2435166121e-02 1.3833011056e-04 -4.4893957208e-06
1.2444419872e-02 -5.7670117816e-04 -9.1528967664e-07
1.2453676804e-02 -1.3364704905e-03 1.9253363778e-06
1.2462936720e-02 -2.1444658194e-03 1.2150176898e-06
1.2472198242e-02 -3.0483911529e-03 4.0820685972e-06
1.2481451841e-02 -4.0579866674e-03 7.8458105128e-06
1.2490716253e-02 -5.0886207208e-03 7.8429394265e-06
1.2499986152e-02 -6.0359017785e-03 1.1131374610e-05
1.2509241616e-02 -6.8514329282e-03 1.4064565453e-05
1.2518499521e-02 -7.5228679823e-03 1.4159134516e-05
1.2527759019e-02 -8.0329081329e-03 1.6532503320e-05
1.2537012472e-02 -8.3525054833e-03 1.8335518246e-05
1.2546269123e-02 -8.4879498203e-03 2.0374025692e-05
1.2555525387e-02 -8.4591275879e-03 2.1955439853e-05
1.2564789270e-02 -8.2706885264e-03 2.2688602140e-05
1.2574055689e-02 -7.9714848669e-03 2.3887378541e-05
1.2583313067e-02 -7.5901250672e-03 2.6189956553e-05
1.2592568380e-02 -7.1411519553e-03 2.7639368753e-05
1.2601827030e-02 -6.6370412665e-03 2.8545553945e-05
1.2611086497e-02 -6.0447962553e-03 2.8135563972e-05
1.2620343765e-02 -5.3827653352e-03 2.6999444250e-05
1.2629605082e-02 -4.7120421551e-03 2.6031588939e-05
1.2638863641e-02 -4.0578818281e-03 2.7906523191e-05
1.2648121834e-02 -3.3814571579e-03 2.8135245021e-05
1.2657382307e-02 -2.6525821561e-03 2.5876686177e-05
1.2666641152e-02 -1.9324925211e-03 2.6364982924e-05
1.2675897165e-02 -1.2705054561e-03 2.4450707961e-05
1.2685156375e-02 -6.7144443347e-04 2.1886930820e-05
1.2694423519e-02 -1.4256140002e-04 2.0759183884e-05
1.2703699919e-02 3.2741869655e-04 1.9414649287e-05
1.2712960819e-02 7.7092947198e-04 1.8804962784e-05
1.2722216663e-02 1.1927712919e-03 1.7505915138e-05
1.2731475672e-02 1.5496904657e-03 1.6075542630e-05
1.2740755939e-02 1.8104771866e-03 1.4040477102e-05
1.2750016512e-02 1.9614306606e-03 1.2695237010e-05
1.2759270591e-02 1.9911561249e-03 1.2547045650e-05
1.2768524731e-02 1.9138534783e-03 1.1244602382e-05
1.2777780028e-02 1.7286897082e-03 9.7761548073e-06
1.2787036563e-02 1.4508198441e-03 8.9772923168e-06
1.2796299311e-02 1.0886248755e-03 6.6599187148e-06
1.2805565279e-02 6.1073188809e-04 5.2387613431e-06
1.2814820708e-02 3.8068849120e-05 5.1808668756e-06
1.2824075661e-02 -5.7451716745e-04 3.0382540355e-06
1.2833330606e-02 -1.2078617546e-03 1.9103603648e-06
1.2842592444e-02 -1.8941109882e-03 9.1296548102e-07
1.2851852232e-02 -2.6982360760e-03 -5.8402964642e-07
1.2861108588e-02 -3.6264463726e-03 -2.6627173252e-06
1.2870364124e-02 -4.5794653913e-03 -4.0293252703e-06
1.2879617988e-02 -5.4574455946e-03 -4.8507824694e-06
1.2888870697e-02 -6.2456970804e-03 -5.1366091508e-06
1.2898126624e-02 -6.9546507852e-03 -3.9593589039e-06
1.2907382920e-02 -7.5381241874e-03 -6.4524659832e-06
1.2916636963e-02 -7.9280327594e-03 -6.9953496699e-06
1.2925889492e-02 -8.1154757016e-03 -6.5895005769e-06
1.2935145074e-02 -8.1531441033e-03 -8.7387174451e-06
1.2944399930e-02 -8.0746215473e-03 -8.8506148772e-06
1.2953655719e-02 -7.8922998476e-03 -9.2586578193e-06
1.2962913470e-02 -7.6086933214e-03 -9.0354049680e-06
1.2972181540e-02 -7.2084661792e-03 -8.5502569327e-06
1.2981464885e-02 -6.7252630084e-03 -1.0900177069e-05
1.2990727377e-02 -6.1987751280e-03 -1.2574951159e-05
1.2999982843e-02 -5.6625480287e-03 -1.1509449397e-05
1.3008332624e-02 -5.0790704639e-03 -1.2399188041e-05
1.3017591975e-02 -4.5323134160e-03 -1.2685899349e-05
1.3026845857e-02 -3.9420203030e-03 -1.2943495994e-05
1.3036099450e-02 -3.3221231806e-03 -1.4805788367e-05
1.3045352954e-02 -2.6991965903e-03 -1.2691671971e-05
1.3054607053e-02 -2.1098662550e-03 -1.2448461331e-05
1.3063867508e-02 -1.5600572217e-03 -1.3078507208e-05
1.3073126166e-02 -1.0315176345e-03 -1.2109251498e-05
1.3082385064e-02 -5.3695750326e-04 -1.3793504821e-05
1.3091640532e-02 -9.0307677937e-05 -1.4393926743e-05
1.3100895268e-02 3.1089880419e-04 -1.2781528190e-05
1.3110151688e-02 6.7139529916e-04 -1.2817710231e-05
1.3119414954e-02 9.8314154968e-04 -1.2133750180e-05
1.3128674718e-02 1.2281278258e-03 -1.1506406952e-05
1.3137935381e-02 1.4042928313e-03 -1.1539537430e-05
1.3147189095e-02 1.5068663259e-03 -1.1802658325e-05
1.3156449093e-02 1.5175670102e-03 -1.1752453019e-05
1.3165705611e-02 1.4392226550e-03 -1.1651572882e-05
1.3174960469e-02 1.2908440032e-03 -1.3049597891e-05
1.3184213512e-02 1.0762437067e-03 -1.2611072569e-05
1.3193469731e-02 8.0274303173e-04 -1.2104199977e-05
1.3202728041e-02 4.6536615423e-04 -1.2168746224e-05
1.3211983340e-02 5.7042609185e-05 -1.2754826255e-05
1.3221239137e-02 -3.8668583893e-04 -1.2275774600e-05
1.3230498359e-02 -8.4439410747e-04 -1.1326909321e-05
1.3239753209e-02 -1.3258315243e-03 -1.1033864214e-05
1.3249009542e-02 -1.8643770808e-03 -1.1831086103e-05
1.3258264708e-02 -2.5000798516e-03 -1.1785092264e-05
1.3267520557e-02 -3.2227560342e-03 -9.3712959974e-06
1.3276776941e-02 -3.9727450410e-03 -7.1612917021e-06
1.3286033764e-02 -4.7141782020e-03 -5.7792662131e-06
1.3295286537e-02 -5.4519123538e-03 -4.2893309291e-06
1.3304541316e-02 -6.1609520605e-03 -2.6993884943e-06
1.3313799012e-02 -6.7699903795e-03 -9.1274929118e-07
1.3323064147e-02 -7.2280818610e-03 1.2144556825e-06
1.3332321528e-02 -7.5336211985e-03 2.0866400963e-06
1.3341579039e-02 -7.7021928827e-03 3.9222111459e-06
1.3350837271e-02 -7.7215122084e-03 6.7098503494e-06
1.3360090864e-02 -7.5919719528e-03 6.6994810034e-06
1.3369344238e-02 -7.3684499317e-03 5.5449864550e-06
1.3378601679e-02 -7.0843920254e-03 7.2217928553e-06
1.3387857847e-02 -6.7546547163e-03 8.9681920466e-06
1.3397114669e-02 -6.3234502209e-03 9.0723232678e-06
1.3406371662e-02 -5.8151397862e-03 8.6876783769e-06
1.3415629616e-02 -5.3049246028e-03 6.8105480732e-06
1.3424883423e-02 -4.8180269116e-03 6.6726270759e-06
1.3434136106e-02 -4.3406047149e-03 5.8080388444e-06
1.3443388404e-02 -3.8148618856e-03 3.7748086372e-06
1.3452642398e-02 -3.2674835397e-03 4.7642300580e-06
1.3461898587e-02 -2.7447262977e-03 3.0365289449e-06
1.3471155515e-02 -2.2504660638e-03 -9.8100961335e-07
1.3480409916e-02 -1.7783829790e-03 -1.7132687480e-06
1.3489662729e-02 -1.3302203530e-03 -1.7963781611e-06
1.3498915510e-02 -9.1344285520e-04 -1.3084702439e-06
1.3508172841e-02 -5.4467938867e-04 -2.1497265147e-06
1.3517423568e-02 -2.1068854001e-04 -2.5004449443e-06
1.3526680111e-02 1.1299211806e-04 -2.0373868349e-06
1.3535935077e-02 4.2631811406e-04 -2.7438564786e-06
1.3545187566e-02 6.9276923896e-04 -1.5941187822e-06
1.3554442313e-02 8.9120578196e-04 -1.2567915383e-06
1.3563696939e-02 1.0232135721e-03 5.1364811683e-08
1.3572954041e-02 1.0959321144e-03 3.0503058875e-06
1.3582207450e-02 1.1148250533e-03 2.1450219215e-06
1.3591463863e-02 1.0784482263e-03 2.2556639371e-06
1.3600720382e-02 9.9642448840e-04 3.0255767854e-06
1.3609974152e-02 8.7451111974e-04 4.9534538000e-06
1.3619230200e-02 6.9258434506e-04 6.6014781055e-06
1.3628483785e-02 4.6465459134e-04 8.6236468752e-06
1.3637736537e-02 2.1019625047e-04 1.1610595342e-05
1.3646994846e-02 -8.7517596377e-05 9.7783427628e-06
1.3656259308e-02 -4.2887065092e-04 1.0226694028e-05
1.3665517700e-02 -8.0213127891e-04 1.2427509293e-05
1.3674774181e-02 -1.1945097128e-03 1.3364573197e-05
1.3684031499e-02 -1.6262076816e-03 1.1948494775e-05
1.3693290921e-02 -2.1426702291e-03 1.1466647802e-05
1.3702552688e-02 -2.7468572839e-03 1.3002372053e-05
1.3711810522e-02 -3.3810659556e-03 1.1916252912e-05
1.3721069997e-02 -3.9992665506e-03 1.0218171523e-05
1.3730325359e-02 -4.6108231236e-03 7.3872911554e-06
1.3739583255e-02 -5.2282860892e-03 4.7431314360e-06
1.3748837391e-02 -5.8243380457e-03 4.0330000432e-06
1.3758090926e-02 -6.3391852576e-03 2.4901093802e-06
1.3767345399e-02 -6.7245919150e-03 2.0904012736e-06
1.3776600694e-02 -6.9733287546e-03 4.7109458750e-07
1.3785857155e-02 -7.1112014674e-03 -9.0554172921e-07
1.3795110877e-02 -7.2027809894e-03 5.6035463283e-07
1.3804366923e-02 -7.0895926545e-03 5.9237181045e-07
1.3813624768e-02 -6.7942380104e-03 -3.9726083170e-08
1.3822882920e-02 -6.4991724560e-03 6.5407162610e-07
1.3832138802e-02 -6.2050303310e-03 1.0469759327e-06
1.3841395324e-02 -5.8559010241e-03 8.7178867384e-07
1.3850649512e-02 -5.4194310878e-03 1.5566661293e-06
1.3859903079e-02 -4.9899756796e-03 3.5950336565e-06
1.3869159004e-02 -4.5416751471e-03 5.2388378318e-06
1.3878413395e-02 -4.0786225314e-03 6.9807699359e-06
1.3887666546e-02 -3.6448119621e-03 7.7858544485e-06
1.3896925911e-02 -3.2047898465e-03 8.7100930106e-06
1.3906184710e-02 -2.7670615779e-03 1.1058088528e-05
1.3915463257e-02 -2.3691471963e-03 1.3389971148e-05
1.3924718322e-02 -1.9918669869e-03 1.5098762501e-05
1.3933978453e-02 -1.6183374802e-03 1.6127873886e-05
1.3943234609e-02 -1.2616192940e-03 1.7280769122e-05
1.3952491878e-02 -9.4452127240e-04 1.5945567099e-05
1.3961747156e-02 -6.7887699577e-04 1.5573132421e-05
1.3971005621e-02 -4.3319850744e-04 1.6866830985e-05
1.3980262871e-02 -1.9342785598e-04 1.7696768455e-05
1.3989534596e-02 2.2706007623e-05 1.9616612960e-05
1.3998796801e-02 1.9596436873e-04 1.9021674139e-05
1.4007422140e-02 3.2748617769e-04 1.8744407027e-05
1.4016677014e-02 4.1848730112e-04 1.7620421649e-05
1.4025931291e-02 4.7323330288e-04 1.4212144159e-05
1.4035186881e-02 4.8868575195e-04 1.1854568099e-05
1.4044443422e-02 4.7322653993e-04 9.4504594752e-06
1.4053709084e-02 4.2708708947e-04 9.1508376130e-06
1.4062972511e-02 3.4984563448e-04 4.9636987185e-06
1.4072230747e-02 2.4268666229e-04 2.5879864207e-07
1.4081486553e-02 1.2111510659e-04 -1.6315349397e-06
1.4090743718e-02 -5.1915440934e-06 -5.6843340744e-06
1.4099999171e-02 -1.4434304345e-04 -1.1174202457e-05
1.4109251339e-02 -3.1043714667e-04 -1.6201667468e-05
1.4118506796e-02 -5.1578151784e-04 -2.0840551688e-05
1.4127762136e-02 -7.5840942099e-04 -2.3723988028e-05
1.4137017060e-02 -1.0306282520e-03 -2.6950541383e-05
1.4146269983e-02 -1.3130819410e-03 -3.3289323215e-05
