# 1:time 2:hplus 3:hcross
1.0952825338e-02 -5.1632965147e-03 -6.0003962307e-06
1.0962078497e-02 -5.5667207821e-03 -6.3888528037e-06
1.0971334482e-02 -5.8336490286e-03 -7.5456267505e-06
1.0980592395e-02 -5.9533413573e-03 -6.9852699642e-06
1.0989849175e-02 -5.9331244019e-03 -8.1909737539e-06
1.0999137488e-02 -5.7936325017e-03 -9.7965488481e-06
1.1008552709e-02 -5.5595689780e-03 -8.3961376770e-06
1.1018163660e-02 -5.2306230373e-03 -9.2578892133e-06
1.1027763927e-02 -4.7977480076e-03 -9.5389152606e-06
1.1037202767e-02 -4.2957619726e-03 -7.4625880606e-06
1.1046474290e-02 -3.7558854514e-03 -7.1648050119e-06
1.1055764583e-02 -3.2055178703e-03 -8.2802955730e-06
1.1065046273e-02 -2.6632221054e-03 -8.3581464448e-06
1.1074301939e-02 -2.1390240198e-03 -6.8964729573e-06
1.1083561355e-02 -1.6279724087e-03 -7.8891891924e-06
1.1092827133e-02 -1.1337164436e-03 -7.2209691908e-06
1.1102087840e-02 -6.8662395486e-04 -6.1496677280e-06
1.1111352460e-02 -3.1570226710e-04 -6.2511151443e-06
1.1120619063e-02 -2.1942018665e-05 -6.4019365460e-06
1.1129880472e-02 2.0788392248e-04 -7.8180202480e-06
1.1139137590e-02 3.6246657491e-04 -6.7602022971e-06
1.1148392137e-02 4.1233093442e-04 -5.8531136545e-06
1.1157651103e-02 3.4877802008e-04 -6.3308229471e-06
1.1166918805e-02 1.7357393792e-04 -6.4953123603e-06
1.1176178017e-02 -1.0752832544e-04 -4.8662568895e-06
1.1185432226e-02 -4.8988453921e-04 -3.4728868592e-06
1.1194686268e-02 -9.9219964494e-04 -2.7354736855e-06
1.1203941353e-02 -1.6127906028e-03 -1.6215606753e-06
1.1213197668e-02 -2.3038679238e-03 -1.7920058661e-06
1.1222455394e-02 -3.0080472708e-03 -4.0519945939e-07
1.1231718420e-02 -3.6886440954e-03 8.9615304760e-07
1.1240973585e-02 -4.3371218704e-03 1.5218517916e-06
1.1250229760e-02 -4.9317787166e-03 2.1190045004e-06
1.1259486936e-02 -5.4195725404e-03 3.7451499114e-06
1.1268742365e-02 -5.7523449668e-03 3.9473297450e-06
1.1277997492e-02 -5.9318020344e-03 3.6094303501e-06
1.1287255426e-02 -5.9805014559e-03 5.1170875465e-06
1.1296522119e-02 -5.9044399351e-03 5.5126551384e-06
1.1305792679e-02 -5.7012209665e-03 7.0554393552e-06
1.1315057246e-02 -5.3870564204e-03 7.6164122685e-06
1.1324323136e-02 -4.9734600450e-03 7.1042971953e-06
1.1333596406e-02 -4.4902405255e-03 9.1432050716e-06
1.1342856086e-02 -3.9860001254e-03 1.0322771731e-05
1.1352111327e-02 -3.4649166505e-03 9.4641444786e-06
1.1361368049e-02 -2.9233712586e-03 7.9660136755e-06
1.1370623665e-02 -2.3808618007e-03 6.6248462771e-06
1.1379880780e-02 -1.8683597679e-03 8.4921822213e-06
1.1389142858e-02 -1.3956767231e-03 8.0154765361e-06
1.1398408432e-02 -9.5859528406e-04 5.6359655208e-06
1.1407669087e-02 -5.6259883132e-04 3.9589256076e-06
1.1416933144e-02 -2.3227064337e-04 3.3147772893e-06
1.1426191018e-02 1.3846577992e-05 3.0985150646e-06
1.1435448486e-02 1.6526007409e-04 1.7109311955e-06
1.1444705046e-02 2.1364995848e-04 7.1059547659e-07
1.1453960104e-02 1.4767939278e-04 1.6141169709e-07
1.1463215252e-02 -4.3882702428e-05 -7.0385484557e-07
1.1472472164e-02 -3.6476845769e-04 -3.2233382904e-06
1.1481730433e-02 -8.3724941734e-04 -4.5548627881e-06
1.1490986538e-02 -1.4634498091e-03 -4.2059560541e-06
1.1500246187e-02 -2.1951429363e-03 -2.7438594169e-06
1.1509502091e-02 -2.9706192823e-03 -3.4262161743e-06
1.1518757725e-02 -3.7456732941e-03 -5.7279000011e-06
1.1528023283e-02 -4.5147393934e-03 -5.6012558499e-06
1.1537288605e-02 -5.2664378009e-03 -4.7899928860e-06
1.1546545637e-02 -5.9249683482e-03 -4.4533044278e-06
1.1555802963e-02 -6.4066275667e-03 -4.7205588491e-06
1.1565058571e-02 -6.6980049640e-03 -4.0430753140e-06
1.1574315758e-02 -6.8318674583e-03 -3.3701983900e-06
1.1583573101e-02 -6.8214385987e-03 -3.7758608565e-06
1.1592831268e-02 -6.6812426728e-03 -3.1529389916e-06
1.1602085474e-02 -6.4418178585e-03 -2.3577527373e-06
1.1611338913e-02 -6.0961372971e-03 -2.2286067365e-06
1.1620600785e-02 -5.6599707854e-03 -1.1115731874e-06
1.1629852305e-02 -5.1867604965e-03 -5.4982961122e-08
1.1639107025e-02 -4.6820130152e-03 1.9274627138e-06
1.1648361829e-02 -4.1277584755e-03 1.6598787958e-06
1.1657618022e-02 -3.5334120912e-03 1.5919484665e-06
1.1666874533e-02 -2.9216896552e-03 3.2324786248e-06
1.1676133054e-02 -2.3060257313e-03 2.1352631529e-06
1.1685389502e-02 -1.6907178558e-03 1.2951460875e-06
1.1694643913e-02 -1.0909747271e-03 7.2885509691e-07
1.1703904517e-02 -5.2261635808e-04 -5.8632017542e-07
1.1713174799e-02 4.4101666089e-06 1.8124144751e-07
1.1722430906e-02 4.6653805531e-04 -3.1893189216e-08
1.1731688599e-02 8.4295457709e-04 -2.3228383053e-06
1.1740945682e-02 1.1350676590e-03 -1.0651872343e-06
1.1750209583e-02 1.3617076294e-03 -4.4703555325e-07
1.1759467091e-02 1.5037621587e-03 -1.5965120807e-06
1.1768723972e-02 1.5233051767e-03 -2.6848921536e-06
1.1777978355e-02 1.4147156705e-03 -1.4443356399e-06
1.1787235115e-02 1.1895623520e-03 -2.2534311718e-06
1.1796494240e-02 8.6635750153e-04 -4.0551962391e-06
1.1805750174e-02 4.2428023573e-04 -4.8997314957e-06
1.1815009758e-02 -1.6179276287e-04 -5.6133317676e-06
1.1824267057e-02 -8.6555704435e-04 -3.1377870255e-06
1.1833526169e-02 -1.6267508420e-03 -3.1581393424e-06
1.1842781124e-02 -2.3961728343e-03 -5.4626159123e-06
1.1852038595e-02 -3.1927051591e-03 -5.7722095353e-06
1.1861297390e-02 -4.0516569741e-03 -5.4508561251e-06
1.1870554407e-02 -4.9024927594e-03 -5.6435023001e-06
1.1879810118e-02 -5.6288247130e-03 -4.6238022150e-06
1.1889066295e-02 -6.1970364543e-03 -3.9957507691e-06
1.1898322416e-02 -6.6300076522e-03 -3.2771361610e-06
1.1907583415e-02 -6.9351348312e-03 -2.7186581212e-06
1.1916836735e-02 -7.0950014412e-03 -1.2687473243e-06
1.1926095571e-02 -7.0903075864e-03 -2.8614289156e-07
1.1935350311e-02 -6.9290594544e-03 6.3760309360e-07
1.1944606155e-02 -6.6568072277e-03 6.7287806470e-07
1.1953859865e-02 -6.2928186410e-03 4.2286914777e-07
1.1963114840e-02 -5.8310188278e-03 2.9494120205e-06
1.1972371286e-02 -5.3020213167e-03 4.5591015779e-06
1.1981627808e-02 -4.7311990548e-03 5.3322991084e-06
1.1990883044e-02 -4.1305555447e-03 4.5784382759e-06
1.2000000000e-02 -3.5073347760e-03 5.3843017833e-06
1.2009255915e-02 -2.8844761845e-03 5.2245120964e-06
1.2018512496e-02 -2.2496389665e-03 4.6185977477e-06
1.2027767844e-02 -1.6160949533e-03 4.5416310413e-06
1.2037027922e-02 -1.0161603362e-03 3.8791513439e-06
1.2046283836e-02 -4.6709352569e-04 4.7665561514e-06
1.2055544313e-02 3.3855686183e-05 4.9754716487e-06
1.2064801797e-02 4.7345076505e-04 3.3208712058e-06
1.2074058879e-02 8.2657840239e-04 3.1832614195e-06
1.2083314415e-02 1.0871239029e-03 3.6732864219e-06
1.2092581469e-02 1.2747985470e-03 2.8369174071e-06
1.2101839424e-02 1.3880508943e-03 3.4237559310e-06
1.2111095123e-02 1.3931902728e-03 3.1728426092e-06
1.2120350941e-02 1.2566044995e-03 2.7718118869e-06
1.2129605279e-02 9.9067538437e-04 3.5068032081e-06
1.2138863356e-02 6.1782351850e-04 3.1745634880e-06
1.2148117638e-02 1.2259081943e-04 2.3903963993e-06
1.2157370593e-02 -5.0204323867e-04 2.1810078547e-06
1.2166628212e-02 -1.2346147355e-03 3.0551830068e-06
1.2175885254e-02 -2.0160761969e-03 4.1364435583e-06
1.2185139035e-02 -2.8220506096e-03 4.1344896190e-06
1.2194394117e-02 -3.6936161960e-03 3.5641056130e-06
1.2203650855e-02 -4.6183397133e-03 2.8419731790e-06
1.2212907553e-02 -5.4829691258e-03 2.3149074921e-06
1.2222162429e-02 -6.1964192892e-03 2.7224260790e-06
1.2231417834e-02 -6.7583317225e-03 3.3106336174e-06
1.2240676798e-02 -7.1765436994e-03 2.6543921621e-06
1.2249935567e-02 -7.4397418330e-03 3.6259892214e-06
1.2259193429e-02 -7.5324166513e-03 4.0805554437e-06
1.2268447664e-02 -7.4559245642e-03 3.5372318127e-06
1.2277704804e-02 -7.2510037813e-03 3.5849955917e-06
1.2286962763e-02 -6.9640192668e-03 5.1665192268e-06
1.2296219652e-02 -6.5941038490e-03 5.9836239219e-06
1.2305475022e-02 -6.1446629591e-03 6.0984419884e-06
1.2314727960e-02 -5.6466834004e-03 6.1924080822e-06
1.2323982418e-02 -5.1041411074e-03 7.3669919300e-06
1.2333237395e-02 -4.5188194613e-03 8.7351561918e-06
1.2342493818e-02 -3.9111360497e-03 7.7576683228e-06
1.2351750072e-02 -3.2933050027e-03 8.0437986485e-06
1.2361005058e-02 -2.6481318162e-03 9.4352770076e-06
1.2370264767e-02 -1.9813339771e-03 1.0083808236e-05
1.2379526977e-02 -1.3241179368e-03 1.0380798119e-05
1.2388781398e-02 -6.9654718754e-04 9.1067988113e-06
1.2398038519e-02 -1.2059134967e-04 8.8508408855e-06
1.2407294179e-02 3.8147946087e-04 9.4089507780e-06
1.2416552016e-02 8.1061082620e-04 8.0829381300e-06
1.2425804742e-02 1.1892319869e-03 9.1784801186e-06
1.2435060957e-02 1.5053906162e-03 9.5817368237e-06
1.2444317152e-02 1.7355002876e-03 8.5782907981e-06
1.2453571332e-02 1.8720612232e-03 9.1074166069e-06
1.2462826293e-02 1.9003618541e-03 9.1040472041e-06
1.2472082109e-02 1.8334714892e-03 9.4771448125e-06
1.2481338934e-02 1.6644674513e-03 9.7575981742e-06
1.2490595849e-02 1.3984621671e-03 8.8312307644e-06
1.2499849831e-02 1.0455172506e-03 7.6341491953e-06
1.2509106091e-02 5.8244503713e-04 5.9575978358e-06
1.2518360156e-02 2.0522207320e-05 4.6152292617e-06
1.2527617366e-02 -6.1309909564e-04 4.8838427977e-06
1.2536872816e-02 -1.2797342159e-03 5.5645268080e-06
1.2546126979e-02 -1.9730931281e-03 3.0350790180e-06
1.2555390119e-02 -2.7577498695e-03 3.1752831382e-07
1.2564646293e-02 -3.6584002625e-03 -1.1750691245e-06
1.2573900933e-02 -4.5778859715e-03 -1.7116576962e-06
1.2583153298e-02 -5.4126464382e-03 -2.2603008840e-06
1.2592403362e-02 -6.1372180620e-03 -3.2841377136e-06
1.2601658143e-02 -6.7529327086e-03 -9.4619933443e-07
1.2610914016e-02 -7.2337059429e-03 -1.9691122656e-06
1.2620169914e-02 -7.5470886348e-03 -2.3679671360e-06
1.2629425297e-02 -7.6955969678e-03 3.4074608550e-08
1.2638680737e-02 -7.6955251810e-03 9.2505409195e-07
1.2647935362e-02 -7.5548911270e-03 2.5132573118e-06
1.2657191986e-02 -7.3060207015e-03 3.6669567458e-06
1.2666451834e-02 -6.9709351976e-03 5.8655150564e-06
1.2675714380e-02 -6.5595891175e-03 7.2847266966e-06
1.2684971163e-02 -6.0954456968e-03 9.4777555392e-06
1.2694225874e-02 -5.5747093604e-03 1.1243512727e-05
1.2703482539e-02 -5.0035931864e-03 1.1976846866e-05
1.2712738084e-02 -4.4091984536e-03 1.2670406350e-05
1.2721999630e-02 -3.8108087949e-03 1.2813736670e-05
1.2731276024e-02 -3.2042538516e-03 1.3244261994e-05
1.2740533103e-02 -2.5772125353e-03 1.3799838881e-05
1.2749790873e-02 -1.9518188439e-03 1.3027828322e-05
1.2759048777e-02 -1.3470756901e-03 1.1773662965e-05
1.2768304900e-02 -7.6785515787e-04 1.0903711283e-05
1.2777560720e-02 -2.3395710193e-04 8.8937331363e-06
1.2786814377e-02 2.3550402023e-04 6.4990371826e-06
1.2796084715e-02 6.4687384721e-04 3.3345652980e-06
1.2805368514e-02 1.0142501024e-03 5.0375212016e-08
1.2814636685e-02 1.3319907102e-03 -1.7340882081e-06
1.2823894693e-02 1.5851259793e-03 -4.9770644771e-06
1.2833153013e-02 1.7583596248e-03 -9.6881231087e-06
1.2842407834e-02 1.8379606932e-03 -1.3127636920e-05
1.2851663268e-02 1.8262991155e-03 -1.5229658847e-05
1.2860920021e-02 1.7503700231e-03 -1.6598471282e-05
1.2870182951e-02 1.6144530561e-03 -1.9547979587e-05
1.2879466407e-02 1.4004748159e-03 -2.1948912065e-05
1.2888729116e-02 1.0962605609e-03 -2.2367084098e-05
1.2897982650e-02 6.9304314532e-04 -2.3114949936e-05
1.2907235165e-02 2.0760125535e-04 -2.3327459489e-05
1.2916488164e-02 -3.3326624302e-04 -2.3727082532e-05
1.2925741376e-02 -9.0600497661e-04 -2.4769326846e-05
1.2934997162e-02 -1.4935734692e-03 -2.4260341924e-05
1.2944252572e-02 -2.1320180301e-03 -2.3479766035e-05
1.2953507823e-02 -2.8740384365e-03 -2.3433546667e-05
1.2962765952e-02 -3.6904227447e-03 -2.3073785496e-05
1.2972023005e-02 -4.4988055914e-03 -2.1443086305e-05
1.2981278553e-02 -5.2506105824e-03 -2.1170141444e-05
1.2990535422e-02 -5.9238847322e-03 -2.0704596910e-05
1.2999793415e-02 -6.4733191127e-03 -1.9568047293e-05
1.3008327858e-02 -6.9085065365e-03 -2.0235763846e-05
1.3017581698e-02 -7.1880559613e-03 -1.8111775298e-05
1.3026835205e-02 -7.3500582754e-03 -1.5344514357e-05
1.3036088340e-02 -7.3663686633e-03 -1.3729174779e-05
1.3045343954e-02 -7.2417700209e-03 -1.3167708640e-05
1.3054601159e-02 -7.0217176574e-03 -1.3066839319e-05
1.3063859652e-02 -6.7304885126e-03 -1.1513782379e-05
1.3073115382e-02 -6.3622362024e-03 -1.1355226677e-05
1.3082371744e-02 -5.9294262434e-03 -1.1756490892e-05
1.3091627907e-02 -5.4442388450e-03 -8.9469166106e-06
1.3100887705e-02 -4.9296770164e-03 -5.9942890600e-06
1.3110149870e-02 -4.4173526273e-03 -4.2701126003e-06
1.3119407078e-02 -3.9089236048e-03 -2.8624315724e-06
1.3128671351e-02 -3.3831684920e-03 -2.1976308504e-06
1.3137927759e-02 -2.8267662320e-03 -1.7873850911e-06
1.3147185176e-02 -2.2720090474e-03 -1.0801607423e-06
1.3156438961e-02 -1.7489689623e-03 2.6573175204e-07
1.3165692924e-02 -1.2533254074e-03 1.7557916049e-06
1.3174947748e-02 -7.8014503694e-04 4.4468059774e-06
1.3184204563e-02 -3.4456243819e-04 7.1305674875e-06
1.3193462860e-02 4.4591235925e-05 8.0248637819e-06
1.3202722330e-02 3.9681410602e-04 8.9616752835e-06
1.3211977712e-02 7.0955021217e-04 1.0439075982e-05
1.3221232644e-02 9.7852715979e-04 1.1931619235e-05
1.3230488562e-02 1.1960823205e-03 1.3388391360e-05
1.3239743629e-02 1.3541174940e-03 1.4402730355e-05
1.3249001354e-02 1.4496687886e-03 1.4914236347e-05
1.3258260402e-02 1.4691033401e-03 1.4307306943e-05
1.3267519087e-02 1.4331873418e-03 1.4602007410e-05
1.3276793578e-02 1.3632871056e-03 1.5837088572e-05
1.3286058000e-02 1.2253521258e-03 1.5376994703e-05
1.3295313944e-02 9.9293891498e-04 1.4339046072e-05
1.3304573797e-02 6.9227035298e-04 1.4856129674e-05
1.3313831716e-02 3.4735004394e-04 1.5690914793e-05
1.3323094115e-02 -4.5373682608e-05 1.5613110137e-05
1.3332352980e-02 -4.8398683318e-04 1.4118263466e-05
1.3341605310e-02 -9.4613397535e-04 1.3532837755e-05
1.3350861208e-02 -1.4197032640e-03 1.3473888050e-05
1.3360120369e-02 -1.9510265554e-03 1.1687063804e-05
1.3369395284e-02 -2.6622166630e-03 9.7587032874e-06
1.3378693291e-02 -3.5080192220e-03 8.4140589946e-06
1.3387962710e-02 -4.1147436451e-03 7.6790367218e-06
1.3397223384e-02 -4.6069988480e-03 6.3993097920e-06
1.3406481394e-02 -5.2329491862e-03 5.1506193908e-06
1.3415740001e-02 -5.8172157182e-03 3.6853261576e-06
1.3425010396e-02 -6.2957310039e-03 8.1003480539e-07
1.3434269254e-02 -6.6373065215e-03 2.4596741618e-07
1.3443522341e-02 -6.8368943321e-03 -1.0454335256e-06
1.3452777678e-02 -6.9099199773e-03 -4.0703038792e-06
1.3462033468e-02 -6.8720631823e-03 -5.6800520970e-06
1.3471287421e-02 -6.7333841993e-03 -7.3809110933e-06
1.3480541817e-02 -6.5173584600e-03 -8.3756176673e-06
1.3489794480e-02 -6.2364584376e-03 -1.0504068071e-05
1.3499048412e-02 -5.8892647660e-03 -1.1757672013e-05
1.3508301316e-02 -5.4940756403e-03 -1.3173065383e-05
1.3517556106e-02 -5.0659178468e-03 -1.4016724155e-05
1.3526808245e-02 -4.6185083956e-03 -1.4278269386e-05
1.3536062585e-02 -4.1706858509e-03 -1.5427692399e-05
1.3545318022e-02 -3.7228325649e-03 -1.4498726677e-05
1.3554573431e-02 -3.2581788458e-03 -1.4312991106e-05
1.3563826172e-02 -2.7818963955e-03 -1.5075210103e-05
1.3573080849e-02 -2.3178962157e-03 -1.4880900760e-05
1.3582335856e-02 -1.8792506152e-03 -1.4185999001e-05
1.3591590186e-02 -1.4625501061e-03 -1.5988145513e-05
1.3600845708e-02 -1.0628862055e-03 -1.5346911946e-05
1.3610105131e-02 -6.9262651890e-04 -1.3349085916e-05
1.3619360338e-02 -3.6084857096e-04 -1.4862294078e-05
1.3628614994e-02 -5.6830110203e-05 -1.4523826405e-05
1.3637871594e-02 2.2853052503e-04 -1.4313403571e-05
1.3647126939e-02 4.8931706991e-04 -1.6241932290e-05
1.3656380889e-02 7.1286332102e-04 -1.6866904375e-05
1.3665634149e-02 8.9138553166e-04 -1.5158650913e-05
1.3674888423e-02 1.0285133279e-03 -1.4319546811e-05
1.3684144263e-02 1.1183439701e-03 -1.5898258613e-05
1.3693401733e-02 1.1492358921e-03 -1.7049095870e-05
1.3702656200e-02 1.1380340794e-03 -1.8132845957e-05
1.3711911036e-02 1.0942894320e-03 -1.8054111782e-05
1.3721163622e-02 9.9085077235e-04 -1.6364557109e-05
1.3730416439e-02 8.0935370522e-04 -1.5511699545e-05
1.3739670598e-02 5.9510389309e-04 -1.4779968596e-05
1.3748924919e-02 3.8311697318e-04 -1.3907589025e-05
1.3758178446e-02 1.4010134607e-04 -1.2922387586e-05
1.3767435618e-02 -2.3841726484e-04 -1.2048094765e-05
1.3776692178e-02 -5.6013889450e-04 -1.1003827643e-05
1.3785950796e-02 -8.4932598695e-04 -8.8472375942e-06
1.3795206528e-02 -1.2449585254e-03 -6.7305257801e-06
1.3804461156e-02 -1.7061981694e-03 -6.4323490499e-06
1.3813724378e-02 -2.2730152717e-03 -6.6713098103e-06
1.3822978837e-02 -2.8679790774e-03 -4.1707215622e-06
1.3832244587e-02 -3.4631866111e-03 -2.8964235834e-06
1.3841506845e-02 -4.0214776327e-03 -3.4425194558e-06
1.3850761488e-02 -4.5583658091e-03 -1.7433323313e-06
1.3860018466e-02 -5.0826405667e-03 -1.6839138123e-06
1.3869275504e-02 -5.5562765746e-03 -1.4509561013e-06
1.3878529349e-02 -5.9330991910e-03 1.0323426885e-06
1.3887783217e-02 -6.1933692934e-03 1.4542422370e-06
1.3897035167e-02 -6.3527151705e-03 1.6344227426e-06
1.3906294207e-02 -6.4015847547e-03 2.3709144834e-06
1.3915553548e-02 -6.3494692507e-03 2.1313517906e-06
1.3924809712e-02 -6.2342027867e-03 3.8521288684e-06
1.3934066243e-02 -6.0632334392e-03 6.4281715457e-06
1.3943320600e-02 -5.8072095503e-03 6.8912305609e-06
1.3952576568e-02 -5.4620473584e-03 8.8991390691e-06
1.3961829298e-02 -5.0763389970e-03 1.1535904265e-05
1.3971082668e-02 -4.6823798253e-03 1.1363925249e-05
1.3980339182e-02 -4.2814597553e-03 1.0245701481e-05
1.3989595840e-02 -3.8725036000e-03 1.1899689486e-05
1.3998850178e-02 -3.4702461399e-03 1.2898408526e-05
1.4007402811e-02 -3.0353654746e-03 1.2234590390e-05
1.4016657030e-02 -2.6184627385e-03 1.2688480545e-05
1.4025912808e-02 -2.2148237587e-03 1.2991462551e-05
1.4035168473e-02 -1.8458054386e-03 1.3856358376e-05
1.4044422802e-02 -1.4836618864e-03 1.4499534550e-05
1.4053680162e-02 -1.1188910744e-03 1.4612789686e-05
1.4062939324e-02 -7.7589842293e-04 1.3302393911e-05
1.4072197571e-02 -4.7504785745e-04 1.2080396290e-05
1.4081457126e-02 -2.1356681067e-04 1.2505846659e-05
1.4090709786e-02 3.4410708080e-05 1.2272002842e-05
1.4099973084e-02 2.6843391338e-04 1.2036246308e-05
1.4109230070e-02 4.6679594381e-04 1.1570841628e-05
1.4118487693e-02 6.2431780755e-04 1.0404012994e-05
1.4127742616e-02 7.4844802152e-04 1.0329652700e-05
1.4137000457e-02 8.4189791259e-04 1.0183750093e-05
1.4146262306e-02 8.8978751528e-04 8.8383933589e-06
