# 1:time 2:hplus 3:hcross
1.0489491539e-02 -4.9506683411e-04 -4.7148209132e-07
1.0498743950e-02 -2.1902036080e-04 -1.2543551573e-06
1.0508001720e-02 -3.2409224791e-05 -1.2931598310e-06
1.0517257530e-02 5.7881750846e-05 -1.1637703614e-06
1.0526512195e-02 4.5390929328e-05 -1.8983795543e-06
1.0535765312e-02 -7.6541262174e-05 -1.8152234773e-06
1.0545020012e-02 -3.1309892999e-04 -1.5754097029e-06
1.0554273929e-02 -6.5733840654e-04 -2.4802888134e-06
1.0563527654e-02 -1.0920605521e-03 -3.6505327195e-06
1.0572780795e-02 -1.5965745565e-03 -3.4007052309e-06
1.0582034764e-02 -2.1536835806e-03 -2.0368982675e-06
1.0591295104e-02 -2.7431646636e-03 -1.7553851664e-06
1.0600549511e-02 -3.3344510858e-03 -2.7279089782e-06
1.0609811374e-02 -3.8904887656e-03 -2.5946749769e-06
1.0619070090e-02 -4.3844653994e-03 -2.2417827329e-06
1.0628324521e-02 -4.8012664419e-03 -2.2757947882e-06
1.0637579006e-02 -5.1216787736e-03 -3.1270745044e-06
1.0646832617e-02 -5.3128193364e-03 -3.1266568614e-06
1.0656086001e-02 -5.3593059886e-03 -2.3360240694e-06
1.0665339005e-02 -5.2840672536e-03 -3.5072964014e-06
1.0674595115e-02 -5.1119694524e-03 -3.0939309882e-06
1.0683854622e-02 -4.8590716565e-03 -2.4947680148e-06
1.0693111789e-02 -4.5308449005e-03 -2.7250008074e-06
1.0702368629e-02 -4.1415190986e-03 -3.4577667042e-06
1.0711624545e-02 -3.7242073191e-03 -4.5638025203e-06
1.0720880085e-02 -3.2936899095e-03 -3.6605134874e-06
1.0730142625e-02 -2.8591116064e-03 -2.3590494895e-06
1.0739400290e-02 -2.4357929284e-03 -2.4479548652e-06
1.0748658379e-02 -2.0408225245e-03 -4.0487670461e-06
1.0757913499e-02 -1.6865788317e-03 -3.2447593338e-06
1.0767188366e-02 -1.3836853060e-03 -1.0760185707e-06
1.0776452654e-02 -1.1488614406e-03 -9.8508601332e-07
1.0785713346e-02 -9.9397253044e-04 -3.4950536241e-07
1.0795003666e-02 -9.2954531929e-04 7.0407725290e-07
1.0804262187e-02 -9.5012942733e-04 1.2809956432e-06
1.0813522084e-02 -1.0460786950e-03 3.3483991771e-06
1.0822778456e-02 -1.2184049813e-03 4.8469956898e-06
1.0832036793e-02 -1.4693246617e-03 6.4432311607e-06
1.0841293006e-02 -1.8062770440e-03 7.4768005698e-06
1.0850554103e-02 -2.2149752457e-03 5.8837171055e-06
1.0859824498e-02 -2.6613885111e-03 6.6116433124e-06
1.0869082808e-02 -3.1105913124e-03 7.7797273282e-06
1.0878337182e-02 -3.5320960995e-03 7.8169709490e-06
1.0887592820e-02 -3.9035809654e-03 7.3105710939e-06
1.0896848057e-02 -4.2025010326e-03 6.6887779125e-06
1.0906106055e-02 -4.3983453935e-03 6.3551873580e-06
1.0915360969e-02 -4.4727489298e-03 5.8242449933e-06
1.0924615257e-02 -4.4425853942e-03 4.5426527354e-06
1.0933868478e-02 -4.3324797490e-03 3.0733039774e-06
1.0943122027e-02 -4.1589994141e-03 3.0940059203e-06
1.0952377101e-02 -3.9332114679e-03 1.9849968205e-06
1.0961630786e-02 -3.6532955817e-03 1.4257190419e-06
1.0970892794e-02 -3.3183594038e-03 1.0495525386e-06
1.0980149515e-02 -2.9505143907e-03 -6.0567654701e-08
1.0989404109e-02 -2.5713808247e-03 -1.1575314758e-06
1.0998659618e-02 -2.1972103308e-03 1.8299775289e-07
1.1007405380e-02 -1.8194215944e-03 1.4788891921e-06
1.1016658566e-02 -1.4777255827e-03 -1.2865690021e-07
1.1025913904e-02 -1.1696771329e-03 -9.1359837387e-07
1.1035168863e-02 -9.1617857574e-04 1.3384538782e-07
1.1044424350e-02 -7.3861944557e-04 2.2488946420e-06
1.1053678275e-02 -6.6891493930e-04 3.0446726218e-06
1.1062931693e-02 -7.1195934176e-04 3.3226671239e-06
1.1072195397e-02 -8.4938992515e-04 4.4243810006e-06
1.1081451131e-02 -1.0638467987e-03 5.8319974258e-06
1.1090705658e-02 -1.3653755688e-03 5.0163123682e-06
1.1099960469e-02 -1.7840838262e-03 5.0608380521e-06
1.1109212739e-02 -2.3190549257e-03 6.2855684902e-06
1.1118471232e-02 -2.9333581237e-03 6.2919304738e-06
1.1127736458e-02 -3.5879732860e-03 6.1480599987e-06
1.1136992868e-02 -4.2691491077e-03 5.9768790805e-06
1.1146248115e-02 -4.9570226571e-03 5.2586325103e-06
1.1155505496e-02 -5.5960147851e-03 5.1447366071e-06
1.1164763583e-02 -6.1158861296e-03 6.0655468332e-06
1.1174017922e-02 -6.4792067551e-03 5.0856765347e-06
1.1183276154e-02 -6.6717704119e-03 3.6821229801e-06
1.1192535547e-02 -6.6857972343e-03 2.7497802402e-06
1.1201792457e-02 -6.5468900498e-03 1.8602505498e-06
1.1211050303e-02 -6.3105839054e-03 1.9806555608e-06
1.1220307352e-02 -5.9947282071e-03 2.2351082961e-06
1.1229568207e-02 -5.6063139217e-03 1.7993821352e-06
1.1238822083e-02 -5.1775063964e-03 1.2510625317e-07
1.1248077328e-02 -4.7065295125e-03 -1.2010175979e-06
1.1257332870e-02 -4.1833650016e-03 5.1487946894e-07
1.1266588534e-02 -3.6279950021e-03 8.8635203821e-07
1.1275846515e-02 -3.0576419899e-03 -1.0177201019e-06
1.1285118215e-02 -2.4736828265e-03 3.9345995969e-09
1.1294392789e-02 -1.8804547309e-03 1.7145501268e-06
1.1303656495e-02 -1.2930985198e-03 1.2282955064e-06
1.1312911451e-02 -7.3525496833e-04 5.2307027741e-07
1.1322164146e-02 -2.2461989873e-04 6.4396052333e-07
1.1331418101e-02 2.2618391508e-04 4.7577705488e-07
1.1340672711e-02 6.0429856095e-04 6.5281816677e-07
1.1349929247e-02 9.0205578457e-04 1.1606625493e-06
1.1359183982e-02 1.1313508374e-03 8.9261699123e-08
1.1368443348e-02 1.2840801048e-03 7.4072846585e-09
1.1377700533e-02 1.3219798442e-03 2.4655733022e-06
1.1386957100e-02 1.2340481468e-03 4.0368983762e-06
1.1396214234e-02 1.0156781914e-03 3.1004837084e-06
1.1405469552e-02 6.9459045078e-04 2.9103282256e-06
1.1414726743e-02 2.8541939322e-04 3.6224697823e-06
1.1423983111e-02 -2.5333409588e-04 4.2694371505e-06
1.1433239053e-02 -9.2129333010e-04 5.9457554109e-06
1.1442497481e-02 -1.6603847684e-03 6.5222883957e-06
1.1451757719e-02 -2.4112988532e-03 5.1031568778e-06
1.1461016371e-02 -3.1641685810e-03 4.9085324812e-06
1.1470274865e-02 -3.9346240719e-03 3.8388757977e-06
1.1479530508e-02 -4.6874560753e-03 2.0067784035e-06
1.1488785235e-02 -5.3396015874e-03 5.9461222316e-07
1.1498050614e-02 -5.8386541895e-03 -1.4006029518e-06
1.1507304464e-02 -6.1833760914e-03 -3.2552489475e-06
1.1516559170e-02 -6.3904833612e-03 -6.5256515609e-06
1.1525812786e-02 -6.4502082160e-03 -8.7149765121e-06
1.1535067669e-02 -6.3634937096e-03 -1.0995389816e-05
1.1544322509e-02 -6.1571275735e-03 -1.4127530899e-05
1.1553577417e-02 -5.8552995966e-03 -1.4562586910e-05
1.1562830979e-02 -5.4642288905e-03 -1.6973835874e-05
1.1572085564e-02 -4.9909012665e-03 -2.0270936306e-05
1.1581340453e-02 -4.4769911059e-03 -2.1779894937e-05
1.1590595313e-02 -3.9429091551e-03 -2.2547054932e-05
1.1599851746e-02 -3.3928195328e-03 -2.1877082766e-05
1.1609105075e-02 -2.8410511038e-03 -2.3078105462e-05
1.1618362068e-02 -2.2983680202e-03 -2.4243230581e-05
1.1627616590e-02 -1.7597646953e-03 -2.3324401200e-05
1.1636872552e-02 -1.2312708122e-03 -2.2343342935e-05
1.1646127350e-02 -7.4949630084e-04 -2.1388364876e-05
1.1655383111e-02 -3.4090118501e-04 -1.9159858145e-05
1.1664637450e-02 -6.4606107284e-06 -1.8564339839e-05
1.1673893539e-02 2.6108156118e-04 -1.8469373556e-05
1.1683147877e-02 4.5114477367e-04 -1.6721261488e-05
1.1692404003e-02 5.2929003239e-04 -1.4954508941e-05
1.1701658311e-02 4.7059298971e-04 -1.2695387892e-05
1.1710913363e-02 2.7381877147e-04 -1.1097638033e-05
1.1720170284e-02 -4.2404724454e-05 -1.0084865188e-05
1.1729470396e-02 -4.9044822145e-04 -8.9496349128e-06
1.1738741172e-02 -1.0950800394e-03 -6.6416426462e-06
1.1747997531e-02 -1.8158343299e-03 -5.0875684114e-06
1.1757263554e-02 -2.5861580760e-03 -3.4617467235e-06
1.1766523452e-02 -3.3635676499e-03 -1.3116004955e-06
1.1775780145e-02 -4.1485537044e-03 8.8316131820e-07
1.1785036452e-02 -4.9431875896e-03 2.4456805432e-06
1.1794289652e-02 -5.6819331481e-03 3.0409051831e-06
1.1803551650e-02 -6.2706148465e-03 4.5473601847e-06
1.1812806665e-02 -6.6645663311e-03 6.1902602562e-06
1.1822059735e-02 -6.8853664723e-03 6.8199757936e-06
1.1831315328e-02 -6.9662445545e-03 8.1614965974e-06
1.1840571229e-02 -6.9272942997e-03 1.0414437088e-05
1.1849830298e-02 -6.7811202660e-03 1.0171099758e-05
1.1859090173e-02 -6.5387925408e-03 1.0807540334e-05
1.1868373105e-02 -6.1990271493e-03 1.3773504495e-05
1.1877637843e-02 -5.7810366372e-03 1.4727618174e-05
1.1886895906e-02 -5.3257227966e-03 1.5082368776e-05
1.1896150785e-02 -4.8377796187e-03 1.6386828262e-05
1.1905404634e-02 -4.3191115845e-03 1.5651079310e-05
1.1914665433e-02 -3.7754194190e-03 1.5942740288e-05
1.1923928664e-02 -3.2089071245e-03 1.6683511464e-05
1.1933186900e-02 -2.6193977306e-03 1.5883427957e-05
1.1942441837e-02 -2.0156611099e-03 1.3937658499e-05
1.1951695782e-02 -1.4121891059e-03 1.2386426085e-05
1.1960953274e-02 -8.2577875206e-04 1.1493903967e-05
1.1970207912e-02 -2.7522526997e-04 8.9559828962e-06
1.1979461705e-02 2.1929286343e-04 7.7660183157e-06
1.1988716997e-02 6.4756907798e-04 7.7836507666e-06
1.1997976084e-02 1.0018491548e-03 6.0820844927e-06
1.2006482284e-02 1.3111326594e-03 1.5799850210e-06
1.2015738414e-02 1.5370628376e-03 -1.0167449890e-06
1.2024994801e-02 1.6757249827e-03 -2.3935381121e-06
1.2034248084e-02 1.6944161277e-03 -3.2222432030e-06
1.2043504344e-02 1.6068306762e-03 -2.6653720933e-06
1.2052757501e-02 1.4065858040e-03 -4.6146386830e-06
1.2062012594e-02 1.1164238922e-03 -4.7305523377e-06
1.2071272536e-02 7.6796938140e-04 -3.5145642741e-06
1.2080531223e-02 3.2903263840e-04 -3.8042003601e-06
1.2089787386e-02 -2.1326376096e-04 -6.0041234456e-06
1.2099051157e-02 -8.3321182693e-04 -7.9578403031e-06
1.2108315181e-02 -1.4869577136e-03 -6.8393526111e-06
1.2117586190e-02 -2.1702769259e-03 -6.5456601187e-06
1.2126860432e-02 -2.9351620148e-03 -7.7289627843e-06
1.2136119327e-02 -3.7926912478e-03 -8.3714854027e-06
1.2145374539e-02 -4.6608292951e-03 -9.0989473812e-06
1.2154627847e-02 -5.4470373410e-03 -1.0112642333e-05
1.2163881984e-02 -6.1181234344e-03 -9.6013840647e-06
1.2173147301e-02 -6.6599700543e-03 -9.3371192991e-06
1.2182404562e-02 -7.0446708909e-03 -9.9044925562e-06
1.2191662938e-02 -7.2641532810e-03 -1.0985931245e-05
1.2200921402e-02 -7.3295035312e-03 -1.0871013320e-05
1.2210176424e-02 -7.2518289418e-03 -8.6690685046e-06
1.2219441788e-02 -7.0504081027e-03 -7.4499035609e-06
1.2228697924e-02 -6.7558543923e-03 -6.8985407495e-06
1.2237955588e-02 -6.3794079396e-03 -5.6712835535e-06
1.2247215551e-02 -5.9407917308e-03 -4.4215973028e-06
1.2256469782e-02 -5.4518686218e-03 -3.5037169036e-06
1.2265724368e-02 -4.9075453825e-03 -6.5504224642e-07
1.2274980517e-02 -4.3402455787e-03 1.6074258810e-06
1.2284236633e-02 -3.7701687663e-03 2.6731820362e-06
1.2293491916e-02 -3.1784330716e-03 5.1106202521e-06
1.2302745760e-02 -2.5556642860e-03 7.8395891683e-06
1.2311996990e-02 -1.9336583024e-03 1.0873160446e-05
1.2321252964e-02 -1.3425509579e-03 1.2954913398e-05
1.2330508551e-02 -7.7817756324e-04 1.5195352181e-05
1.2339765084e-02 -2.4152307555e-04 1.6294336594e-05
1.2349037273e-02 2.3905936140e-04 1.7899837729e-05
1.2358299416e-02 6.4589915893e-04 1.9664219067e-05
1.2367553677e-02 9.7668337711e-04 1.9578300650e-05
1.2376806301e-02 1.2434312602e-03 2.0940710421e-05
1.2386067143e-02 1.4582191173e-03 2.2498642598e-05
1.2395327690e-02 1.6032464442e-03 2.1938477114e-05
1.2404585224e-02 1.6445033867e-03 2.2595177521e-05
1.2413855300e-02 1.5801194905e-03 2.3327860001e-05
1.2423122925e-02 1.3998665113e-03 2.1042172637e-05
1.2432384267e-02 1.1186021861e-03 2.0374546214e-05
1.2441653335e-02 7.7110809685e-04 2.1333415591e-05
1.2450910481e-02 3.4262326005e-04 2.0149118212e-05
1.2460171316e-02 -1.7614644213e-04 1.7696657395e-05
1.2469428711e-02 -7.7289800741e-04 1.6017985804e-05
1.2478686068e-02 -1.4105940192e-03 1.3730914230e-05
1.2487944468e-02 -2.0840116093e-03 1.0940028441e-05
1.2497202369e-02 -2.8334988460e-03 8.6175287286e-06
1.2506459495e-02 -3.6648341102e-03 5.4286121108e-06
1.2515712174e-02 -4.5128816989e-03 2.4603198896e-06
1.2524965865e-02 -5.3082834271e-03 -1.2289575275e-06
1.2534222160e-02 -6.0098924931e-03 -5.1833172037e-06
1.2543477573e-02 -6.5845659414e-03 -7.7021524327e-06
1.2552731583e-02 -7.0087015226e-03 -1.1559472196e-05
1.2561986621e-02 -7.2717664983e-03 -1.6150305151e-05
1.2571239197e-02 -7.3765649157e-03 -1.8332479193e-05
1.2580494485e-02 -7.3362618657e-03 -2.1658364444e-05
1.2589748041e-02 -7.1702837821e-03 -2.5499105312e-05
1.2599003897e-02 -6.9142361523e-03 -2.6942064209e-05
1.2608257540e-02 -6.5757545844e-03 -2.8755656924e-05
1.2617518784e-02 -6.1648968520e-03 -3.0452776045e-05
1.2626778077e-02 -5.7096603164e-03 -3.2942799400e-05
1.2636032342e-02 -5.2049318049e-03 -3.5053633619e-05
1.2645290120e-02 -4.6701498748e-03 -3.5761544854e-05
1.2654552076e-02 -4.1346354582e-03 -3.5383753618e-05
1.2663821971e-02 -3.5866152462e-03 -3.4839364407e-05
1.2673079832e-02 -3.0025354720e-03 -3.5592095891e-05
1.2682344169e-02 -2.4045463316e-03 -3.5053363187e-05
1.2691605458e-02 -1.8270456847e-03 -3.2490169743e-05
1.2700867305e-02 -1.2788285581e-03 -3.0253563806e-05
1.2710121200e-02 -7.6035586419e-04 -2.9246941942e-05
1.2719375513e-02 -2.7704149916e-04 -2.7319244334e-05
1.2728629936e-02 1.5820056487e-04 -2.5179406627e-05
1.2737883880e-02 5.3172150422e-04 -2.2826162582e-05
1.2747139636e-02 8.5419179718e-04 -1.9282963588e-05
1.2756395885e-02 1.1383877758e-03 -1.7324889450e-05
1.2765651287e-02 1.3672308567e-03 -1.5711739386e-05
1.2774906892e-02 1.5197251700e-03 -1.1725272552e-05
1.2784161998e-02 1.5900949729e-03 -8.3884014641e-06
1.2793416510e-02 1.5808757681e-03 -5.9751014840e-06
1.2802673129e-02 1.5019029740e-03 -4.0072319411e-06
1.2811929876e-02 1.3461878821e-03 -1.6970251111e-06
1.2821185234e-02 1.1107353365e-03 -7.1077559969e-07
1.2830440422e-02 8.2713303166e-04 4.9014834769e-07
1.2839696575e-02 5.0308250995e-04 2.3870930954e-06
1.2848954698e-02 1.2362185560e-04 4.0894528041e-06
1.2858211577e-02 -3.1191255366e-04 7.3600441469e-06
1.2867466172e-02 -7.8178853420e-04 8.0929161225e-06
1.2876724573e-02 -1.2710391030e-03 6.8183671819e-06
1.2885988969e-02 -1.8221992324e-03 7.0225626560e-06
1.2895248708e-02 -2.4863601316e-03 9.4211601072e-06
1.2904505842e-02 -3.2359631823e-03 1.2195563636e-05
1.2913763686e-02 -3.9958633431e-03 1.3658926487e-05
1.2923018031e-02 -4.7209970205e-03 1.2792649826e-05
1.2932275647e-02 -5.4011607962e-03 1.3643393951e-05
1.2941530245e-02 -6.0211100850e-03 1.4379481746e-05
1.2950787192e-02 -6.5263000682e-03 1.4539265916e-05
1.2960045174e-02 -6.8746281173e-03 1.6550728925e-05
1.2969299176e-02 -7.0755177044e-03 1.8559210711e-05
1.2978553270e-02 -7.1481319070e-03 1.9314847852e-05
1.2987823434e-02 -7.0980552981e-03 1.9972041938e-05
1.2997087140e-02 -6.9414535653e-03 2.1953154913e-05
1.3005554991e-02 -6.6915600191e-03 2.2741115206e-05
1.3014822982e-02 -6.3952261831e-03 2.2896686998e-05
1.3024077447e-02 -6.0380219478e-03 2.2923587278e-05
1.3033333433e-02 -5.6364747187e-03 2.4627589280e-05
1.3042589283e-02 -5.1847655875e-03 2.6068087565e-05
1.3051854611e-02 -4.7105663424e-03 2.6166044337e-05
1.3061110520e-02 -4.2477631818e-03 2.8400386718e-05
1.3070364636e-02 -3.7865756850e-03 3.1018962091e-05
1.3079620458e-02 -3.3023681964e-03 3.0900559304e-05
1.3088876275e-02 -2.8038936921e-03 3.1998246772e-05
1.3098129923e-02 -2.3223135102e-03 3.3893412927e-05
1.3107385619e-02 -1.8766636914e-03 3.4021806575e-05
1.3116642527e-02 -1.4581093021e-03 3.3817585392e-05
1.3125897611e-02 -1.0615136301e-03 3.2629568105e-05
1.3135151695e-02 -7.0035153316e-04 3.2139309381e-05
1.3144410943e-02 -3.8714341358e-04 3.0081793389e-05
1.3153672958e-02 -1.1372475973e-04 2.8952441778e-05
1.3162925899e-02 1.4383479410e-04 2.8874732824e-05
1.3172178839e-02 3.8740232952e-04 2.5301434334e-05
1.3181434932e-02 5.9591648754e-04 2.1531840947e-05
1.3190701192e-02 7.5013517662e-04 2.0155387795e-05
1.3199969012e-02 8.5605832436e-04 1.8810491631e-05
1.3209240346e-02 9.2860680158e-04 1.4173371308e-05
1.3218496095e-02 9.5981483994e-04 9.3255907187e-06
1.3227752194e-02 9.3563778696e-04 5.7236452513e-06
1.3237005477e-02 8.6337610516e-04 1.8143077951e-06
1.3246259319e-02 7.5323885437e-04 -1.6312040637e-06
1.3255514618e-02 6.0141876174e-04 -6.1684558362e-06
1.3264769026e-02 4.1741315490e-04 -1.0274819877e-05
1.3274023551e-02 2.2828389088e-04 -1.4920389805e-05
1.3283280065e-02 2.2838351738e-05 -1.8988200478e-05
1.3292534632e-02 -2.2565430419e-04 -2.2364121792e-05
1.3301788525e-02 -5.1122919765e-04 -2.6796489864e-05
1.3311063551e-02 -8.1480547605e-04 -2.8805449255e-05
1.3320320522e-02 -1.1257421072e-03 -3.1062088139e-05
1.3329579117e-02 -1.4593490548e-03 -3.3427606659e-05
1.3338833299e-02 -1.8617995909e-03 -3.5338626063e-05
1.3348092368e-02 -2.3514797185e-03 -3.7369289529e-05
1.3357348115e-02 -2.8842821272e-03 -3.7507131941e-05
1.3366603868e-02 -3.4148303561e-03 -3.6978434163e-05
1.3375856615e-02 -3.9384906558e-03 -3.6928164688e-05
1.3385113167e-02 -4.4602330392e-03 -3.7569545506e-05
1.3394367732e-02 -4.9664189214e-03 -3.6000105480e-05
1.3403631350e-02 -5.4224343244e-03 -3.4434589416e-05
1.3412920661e-02 -5.7938665399e-03 -3.4165422145e-05
1.3422200961e-02 -6.0609633384e-03 -3.1696065062e-05
1.3431456625e-02 -6.2245960318e-03 -2.8986507936e-05
1.3440712906e-02 -6.2874634146e-03 -2.6681800495e-05
1.3449968508e-02 -6.3665182519e-03 -2.4009744242e-05
1.3459222511e-02 -6.2524095508e-03 -1.9517065090e-05
1.3468477264e-02 -5.9505301513e-03 -1.6685221741e-05
1.3477731988e-02 -5.7027272795e-03 -1.4913150010e-05
1.3486985774e-02 -5.4007986130e-03 -1.2367591279e-05
1.3496241194e-02 -5.0609662098e-03 -9.3440257927e-06
1.3505511796e-02 -4.7091121258e-03 -6.1971254148e-06
1.3514769246e-02 -4.3428368704e-03 -4.7020827657e-06
1.3524023030e-02 -3.9640062761e-03 -9.1347972514e-07
1.3533278731e-02 -3.5878133340e-03 1.9101622271e-06
1.3542537167e-02 -3.2142618992e-03 3.2600878105e-06
1.3551795728e-02 -2.8302494961e-03 6.7521191132e-06
1.3561048445e-02 -2.4546823955e-03 9.3389003356e-06
1.3570304729e-02 -2.1095620996e-03 1.0896450420e-05
1.3579560868e-02 -1.7933446575e-03 1.3128505108e-05
1.3588813981e-02 -1.4960437973e-03 1.5760623189e-05
1.3598067183e-02 -1.2201569064e-03 1.7849551514e-05
1.3607321616e-02 -9.7592882291e-04 1.9518610121e-05
1.3616578066e-02 -7.6627581024e-04 2.1633075298e-05
1.3625832961e-02 -5.9565447955e-04 2.3293405290e-05
1.3635086977e-02 -4.5924718567e-04 2.4579389691e-05
1.3644341062e-02 -3.4927931355e-04 2.4768369882e-05
1.3653595755e-02 -2.6265086713e-04 2.6784335854e-05
1.3662851335e-02 -1.9682148512e-04 2.7359257881e-05
1.3672108307e-02 -1.6023048653e-04 2.6920076082e-05
1.3681365711e-02 -1.5367779225e-04 2.8596567516e-05
1.3690624500e-02 -1.6019566341e-04 2.8945820451e-05
1.3699889754e-02 -1.6469882537e-04 2.9730676229e-05
1.3709148025e-02 -1.7445869423e-04 3.0015747710e-05
1.3718408565e-02 -2.0147837866e-04 2.9836700843e-05
1.3727664230e-02 -2.4119928811e-04 2.9351660285e-05
1.3736919589e-02 -2.7746563360e-04 2.8344911659e-05
1.3746176705e-02 -3.0307101707e-04 2.7314096437e-05
1.3755430910e-02 -3.3055654147e-04 2.6005307396e-05
1.3764693025e-02 -3.7375372475e-04 2.5290556755e-05
1.3773947111e-02 -4.3745048959e-04 2.4174425687e-05
1.3783200542e-02 -5.1909499162e-04 2.2142222107e-05
1.3792454674e-02 -6.0551174735e-04 1.9858489403e-05
1.3801709598e-02 -7.0393063209e-04 1.7032794009e-05
1.3810964021e-02 -8.3257326277e-04 1.4888015658e-05
1.3820217966e-02 -9.5812050147e-04 1.2604146686e-05
1.3829472765e-02 -1.1153569927e-03 1.0412285600e-05
1.3838727798e-02 -1.2956965647e-03 9.6067642152e-06
1.3847981628e-02 -1.5084812815e-03 8.8736991383e-06
1.3857235847e-02 -1.7765350340e-03 7.6210532277e-06
1.3866488563e-02 -2.0593715660e-03 6.1283452739e-06
1.3875744653e-02 -2.3719719784e-03 4.3009373333e-06
1.3885003720e-02 -2.7052431154e-03 3.6016178572e-06
1.3894259791e-02 -3.0480384564e-03 3.2411424246e-06
1.3903513731e-02 -3.4079866640e-03 2.6613367588e-06
1.3912773592e-02 -3.7890212664e-03 1.2033608155e-06
1.3922035121e-02 -4.1689767254e-03 -1.1680651679e-07
1.3931288667e-02 -4.5314643113e-03 -1.4523164470e-06
1.3940551518e-02 -4.8478984512e-03 -2.6607516701e-06
1.3949807137e-02 -5.0971149534e-03 -3.3479412405e-06
1.3959069401e-02 -5.2754565019e-03 -5.5535370250e-06
1.3968332871e-02 -5.3786622997e-03 -7.8475973566e-06
1.3977591520e-02 -5.4074259718e-03 -9.0878667344e-06
1.3986846292e-02 -5.3542663688e-03 -1.0316274487e-05
1.3996103883e-02 -5.2272721013e-03 -1.2948975116e-05
1.4004628954e-02 -5.0388813430e-03 -1.4593976425e-05
1.4013888580e-02 -4.8168107752e-03 -1.3590586691e-05
1.4023147512e-02 -4.5620409671e-03 -1.4037834434e-05
1.4032402719e-02 -4.2897539500e-03 -1.5189717022e-05
1.4041657962e-02 -3.9889734013e-03 -1.4505139652e-05
1.4050911004e-02 -3.6674911041e-03 -1.5503355205e-05
1.4060167881e-02 -3.3505712059e-03 -1.6795204526e-05
1.4069423649e-02 -3.0478152846e-03 -1.5740074302e-05
1.4078678101e-02 -2.7384185259e-03 -1.4762497261e-05
1.4087934528e-02 -2.4149078878e-03 -1.4674421330e-05
1.4097191407e-02 -2.1008791412e-03 -1.3869389375e-05
1.4106449784e-02 -1.8050048235e-03 -1.3118211882e-05
1.4115703558e-02 -1.5220562110e-03 -1.1697517587e-05
1.4124959069e-02 -1.2524332156e-03 -9.8374793501e-06
1.4134215564e-02 -1.0045829795e-03 -9.9108429725e-06
1.4143477935e-02 -7.8559813466e-04 -9.4582333985e-06
