# 1:time 2:hplus 3:hcross
1.3678939697e-01 -1.2304376978e+00 5.0366254149e-01
1.3679864919e-01 -1.2331648732e+00 5.1335486412e-01
1.3680790217e-01 -1.2354250271e+00 5.2325432404e-01
1.3681715417e-01 -1.2372093878e+00 5.3330449540e-01
1.3682640476e-01 -1.2384762137e+00 5.4342891998e-01
1.3683565520e-01 -1.2392048087e+00 5.5359356001e-01
1.3684490916e-01 -1.2394154929e+00 5.6383145181e-01
1.3685416036e-01 -1.2391655477e+00 5.7413554670e-01
1.3686341668e-01 -1.2384065528e+00 5.8442458909e-01
1.3687266956e-01 -1.2370538090e+00 5.9465384868e-01
1.3688192203e-01 -1.2351228492e+00 6.0476743888e-01
1.3689117342e-01 -1.2326319803e+00 6.1473445469e-01
1.3690042503e-01 -1.2295502684e+00 6.2454035105e-01
1.3690967559e-01 -1.2258810336e+00 6.3417676879e-01
1.3691892618e-01 -1.2217022057e+00 6.4367033252e-01
1.3692817757e-01 -1.2170477389e+00 6.5301756944e-01
1.3693742862e-01 -1.2118785920e+00 6.6215473144e-01
1.3694668298e-01 -1.2061540644e+00 6.7106780345e-01
1.3695593442e-01 -1.1998740344e+00 6.7979761735e-01
1.3696518760e-01 -1.1930775876e+00 6.8833408517e-01
1.3697443890e-01 -1.1857442063e+00 6.9663212020e-01
1.3698369177e-01 -1.1778442048e+00 7.0467045731e-01
1.3699294296e-01 -1.1695042174e+00 7.1231331876e-01
1.3700188247e-01 -1.1604055058e+00 7.1978903295e-01
1.3701121881e-01 -1.1509421960e+00 7.2673313341e-01
1.3702048460e-01 -1.1406660774e+00 7.3345982900e-01
1.3702975795e-01 -1.1298105128e+00 7.3984418344e-01
1.3703903273e-01 -1.1184124441e+00 7.4592040583e-01
1.3704829729e-01 -1.1065150159e+00 7.5163881417e-01
1.3705755326e-01 -1.0940695574e+00 7.5703555840e-01
1.3706682028e-01 -1.0810788666e+00 7.6214341557e-01
1.3707607427e-01 -1.0675815528e+00 7.6692345666e-01
1.3708532542e-01 -1.0536199094e+00 7.7133200395e-01
1.3709457606e-01 -1.0391308328e+00 7.7538656471e-01
1.3710383162e-01 -1.0241369456e+00 7.7907339517e-01
1.3711308247e-01 -1.0086170147e+00 7.8235971412e-01
1.3712233319e-01 -9.9256460779e-01 7.8527465387e-01
1.3713158358e-01 -9.7600319116e-01 7.8785861424e-01
1.3714083789e-01 -9.5896034055e-01 7.9011393686e-01
1.3715008967e-01 -9.4142155672e-01 7.9204807641e-01
1.3715934297e-01 -9.2333307116e-01 7.9365131476e-01
1.3716859472e-01 -9.0470497697e-01 7.9489333797e-01
1.3717784656e-01 -8.8549830644e-01 7.9574905371e-01
1.3718710371e-01 -8.6572009173e-01 7.9618857638e-01
1.3719635473e-01 -8.4542290726e-01 7.9624232050e-01
1.3720560996e-01 -8.2464661312e-01 7.9596186801e-01
1.3721486290e-01 -8.0342672797e-01 7.9533241381e-01
1.3722411374e-01 -7.8177309937e-01 7.9433972235e-01
1.3723336644e-01 -7.5965537086e-01 7.9292785468e-01
1.3724261789e-01 -7.3704162801e-01 7.9102290466e-01
1.3725187156e-01 -7.1396080430e-01 7.8866584028e-01
1.3726112593e-01 -6.9046376869e-01 7.8591498874e-01
1.3727037747e-01 -6.6654632238e-01 7.8274816864e-01
1.3727963527e-01 -6.4224388998e-01 7.7915564845e-01
1.3728888783e-01 -6.1752869782e-01 7.7514352057e-01
1.3729813867e-01 -5.9241771711e-01 7.7065945902e-01
1.3730739176e-01 -5.6696314671e-01 7.6569737693e-01
1.3731664646e-01 -5.4118441196e-01 7.6030911225e-01
1.3732590062e-01 -5.1511703790e-01 7.5452835660e-01
1.3733515433e-01 -4.8879140263e-01 7.4839304868e-01
1.3734440856e-01 -4.6222509452e-01 7.4185548718e-01
1.3735366730e-01 -4.3545104599e-01 7.3485392899e-01
1.3736292106e-01 -4.0847145207e-01 7.2740351620e-01
1.3737217489e-01 -3.8132916879e-01 7.1951666675e-01
1.3738142659e-01 -3.5402231581e-01 7.1120683691e-01
1.3739068519e-01 -3.2661494808e-01 7.0251352445e-01
1.3739993877e-01 -2.9914829061e-01 6.9344189497e-01
1.3740919221e-01 -2.7166040772e-01 6.8402362952e-01
1.3741844421e-01 -2.4412908805e-01 6.7425845653e-01
1.3742770127e-01 -2.1662253292e-01 6.6412721881e-01
1.3743695948e-01 -1.8915715228e-01 6.5360112749e-01
1.3744621228e-01 -1.6171425909e-01 6.4269316692e-01
1.3745546630e-01 -1.3436896517e-01 6.3142074610e-01
1.3746471627e-01 -1.0711087250e-01 6.1975952095e-01
1.3747396961e-01 -7.9986912391e-02 6.0770811951e-01
1.3748322200e-01 -5.3062086152e-02 5.9522224074e-01
1.3749247229e-01 -2.6312274897e-02 5.8231064914e-01
1.3750172347e-01 2.6244727678e-04 5.6898104197e-01
1.3751097545e-01 2.6634858274e-02 5.5520229888e-01
1.3752022535e-01 5.2831168297e-02 5.4095723375e-01
1.3752947640e-01 7.8837407780e-02 5.2625375034e-01
1.3753872634e-01 1.0461983542e-01 5.1108509215e-01
1.3754797631e-01 1.3017892693e-01 4.9542028866e-01
1.3755722960e-01 1.5550949351e-01 4.7930267642e-01
1.3756648444e-01 1.8055586393e-01 4.6274513079e-01
1.3757574033e-01 2.0522300328e-01 4.4575322562e-01
1.3758499292e-01 2.2946304274e-01 4.2837025912e-01
1.3759424648e-01 2.5327880975e-01 4.1061600384e-01
1.3760349999e-01 2.7673051353e-01 3.9242926430e-01
1.3761275786e-01 2.9980413430e-01 3.7381789324e-01
1.3762201293e-01 3.2245243649e-01 3.5486805689e-01
1.3763126501e-01 3.4464567866e-01 3.3560498374e-01
1.3764051503e-01 3.6637250459e-01 3.1595521182e-01
1.3764976758e-01 3.8758628126e-01 2.9587457211e-01
1.3765901832e-01 4.0827870131e-01 2.7539510315e-01
1.3766827022e-01 4.2842371778e-01 2.5455261339e-01
1.3767752345e-01 4.4793956431e-01 2.3338322443e-01
1.3768677915e-01 4.6676366346e-01 2.1195727371e-01
1.3769602925e-01 4.8497104693e-01 1.9022267117e-01
1.3770528667e-01 5.0269505210e-01 1.6816961164e-01
1.3771453901e-01 5.1992211481e-01 1.4582174463e-01
1.3772379261e-01 5.3646444301e-01 1.2321174882e-01
1.3773304307e-01 5.5231815567e-01 1.0031630400e-01
1.3774229783e-01 5.6757660541e-01 7.7165468768e-02
1.3775154773e-01 5.8228795461e-01 5.3757545044e-02
1.3776079918e-01 5.9641193669e-01 3.0138158617e-02
1.3777005129e-01 6.0992649274e-01 6.2921646226e-03
1.3777930566e-01 6.2281079480e-01 -1.7784677786e-02
1.3778855646e-01 6.3510075378e-01 -4.2071818231e-02
1.3779781005e-01 6.4680545789e-01 -6.6512138450e-02
1.3780706748e-01 6.5787329007e-01 -9.1079575837e-02
1.3781632825e-01 6.6829234198e-01 -1.1577585577e-01
1.3782557903e-01 6.7815847964e-01 -1.4057261815e-01
1.3783482902e-01 6.8749933771e-01 -1.6540279740e-01
1.3784408095e-01 6.9631155343e-01 -1.9028423092e-01
1.3785333132e-01 7.0464851913e-01 -2.1518690560e-01
1.3786258189e-01 7.1255309023e-01 -2.4005388080e-01
1.3787183285e-01 7.1998786973e-01 -2.6490029929e-01
1.3788108448e-01 7.2688138727e-01 -2.8975956784e-01
1.3789034714e-01 7.3327618962e-01 -3.1459019919e-01
1.3789960214e-01 7.3925472217e-01 -3.3935589208e-01
1.3790886786e-01 7.4478020287e-01 -3.6394018026e-01
1.3791812236e-01 7.4990652303e-01 -3.8839950696e-01
1.3792737485e-01 7.5473020594e-01 -4.1271200860e-01
1.3793662577e-01 7.5921103143e-01 -4.3682805616e-01
1.3794587690e-01 7.6324529925e-01 -4.6070193307e-01
1.3795512860e-01 7.6679411596e-01 -4.8434543822e-01
1.3796437911e-01 7.6989273235e-01 -5.0779473122e-01
1.3797363365e-01 7.7260990098e-01 -5.3107590577e-01
1.3798288515e-01 7.7495158407e-01 -5.5417401307e-01
1.3799213947e-01 7.7686773914e-01 -5.7645497260e-01
1.3800092489e-01 7.7849777164e-01 -5.9929954926e-01
1.3801038799e-01 7.7972322710e-01 -6.2109420169e-01
1.3801964687e-01 7.8065071054e-01 -6.4352882524e-01
1.3802889984e-01 7.8128724805e-01 -6.6546325020e-01
1.3803815416e-01 7.8166633584e-01 -6.8706063604e-01
1.3804740568e-01 7.8178145216e-01 -7.0831549910e-01
1.3805665691e-01 7.8161971584e-01 -7.2918973022e-01
1.3806590756e-01 7.8117525221e-01 -7.4970173391e-01
1.3807515777e-01 7.8049396643e-01 -7.6990117045e-01
1.3808440853e-01 7.7961274359e-01 -7.8979647032e-01
1.3809366402e-01 7.7854634567e-01 -8.0932905460e-01
1.3810291432e-01 7.7730637637e-01 -8.2848792612e-01
1.3811217151e-01 7.7590880916e-01 -8.4726633525e-01
1.3812142362e-01 7.7435452689e-01 -8.6565651916e-01
1.3813067422e-01 7.7257574467e-01 -8.8358767629e-01
1.3813992712e-01 7.7055272870e-01 -9.0102767084e-01
1.3814917879e-01 7.6831197998e-01 -9.1799528016e-01
1.3815842926e-01 7.6580665425e-01 -9.3456975174e-01
1.3816768096e-01 7.6306319079e-01 -9.5074724420e-01
1.3817693393e-01 7.6015980920e-01 -9.6644251862e-01
1.3818618793e-01 7.5710819855e-01 -9.8163494975e-01
1.3819544299e-01 7.5392358834e-01 -9.9633976009e-01
1.3820469671e-01 7.5063206984e-01 -1.0105482703e+00
1.3821394897e-01 7.4723920237e-01 -1.0241922848e+00
1.3822320051e-01 7.4373336382e-01 -1.0372136324e+00
1.3823245047e-01 7.4008160891e-01 -1.0496291934e+00
1.3824170258e-01 7.3623234823e-01 -1.0614607889e+00
1.3825095692e-01 7.3217056272e-01 -1.0726615052e+00
1.3826020836e-01 7.2793420478e-01 -1.0831559261e+00
1.3826946587e-01 7.2355631487e-01 -1.0928997624e+00
1.3827871986e-01 7.1904062041e-01 -1.1019524470e+00
1.3828798041e-01 7.1437345630e-01 -1.1103328174e+00
1.3829723598e-01 7.0952205581e-01 -1.1180485572e+00
1.3830649546e-01 7.0449744044e-01 -1.1251407752e+00
1.3831575434e-01 6.9930711134e-01 -1.1316221377e+00
1.3832500747e-01 6.9403496592e-01 -1.1374650796e+00
1.3833426273e-01 6.8878531639e-01 -1.1426138943e+00
1.3834351502e-01 6.8354446694e-01 -1.1470427853e+00
1.3835277252e-01 6.7833274444e-01 -1.1508186539e+00
1.3836203208e-01 6.7316770938e-01 -1.1539594957e+00
1.3837129091e-01 6.6800263562e-01 -1.1564772739e+00
1.3838055043e-01 6.6280190876e-01 -1.1584851834e+00
1.3838980530e-01 6.5755370000e-01 -1.1600135843e+00
1.3839905828e-01 6.5229982581e-01 -1.1610282555e+00
1.3840831109e-01 6.4704465775e-01 -1.1614899451e+00
1.3841756503e-01 6.4177400955e-01 -1.1613761366e+00
1.3842681512e-01 6.3650455674e-01 -1.1606957951e+00
1.3843606705e-01 6.3121994484e-01 -1.1594083259e+00
1.3844531984e-01 6.2596131425e-01 -1.1575282441e+00
1.3845457352e-01 6.2078783904e-01 -1.1551024905e+00
1.3846382671e-01 6.1568113747e-01 -1.1521698492e+00
1.3847308408e-01 6.1064758458e-01 -1.1487879876e+00
1.3848233441e-01 6.0568603878e-01 -1.1449816283e+00
1.3849158572e-01 6.0080378302e-01 -1.1408017756e+00
1.3850083751e-01 5.9600350548e-01 -1.1362620425e+00
1.3851009745e-01 5.9127932867e-01 -1.1313538176e+00
1.3851935058e-01 5.8662232346e-01 -1.1260907483e+00
1.3852860169e-01 5.8204656790e-01 -1.1204779810e+00
1.3853785226e-01 5.7762474632e-01 -1.1144753248e+00
1.3854710487e-01 5.7332702044e-01 -1.1081059842e+00
1.3855635568e-01 5.6909895894e-01 -1.1014751431e+00
1.3856560728e-01 5.6496841306e-01 -1.0946444404e+00
1.3857485918e-01 5.6091309258e-01 -1.0875756561e+00
1.3858410962e-01 5.5691286979e-01 -1.0802477004e+00
1.3859336098e-01 5.5294072125e-01 -1.0726756896e+00
1.3860261322e-01 5.4898873276e-01 -1.0649062025e+00
1.3861186722e-01 5.4508747215e-01 -1.0570157026e+00
1.3862111794e-01 5.4125593442e-01 -1.0490141900e+00
1.3863037232e-01 5.3753466494e-01 -1.0408935606e+00
1.3863962264e-01 5.3382547232e-01 -1.0326866894e+00
1.3864887320e-01 5.3001887023e-01 -1.0244060940e+00
1.3865812412e-01 5.2618945470e-01 -1.0160522080e+00
1.3866737382e-01 5.2237941169e-01 -1.0076520314e+00
1.3867662439e-01 5.1857137174e-01 -9.9921013770e-01
1.3868587556e-01 5.1477462588e-01 -9.9072738153e-01
1.3869512581e-01 5.1096558157e-01 -9.8219203163e-01
1.3870437615e-01 5.0712987223e-01 -9.7365580815e-01
1.3871362608e-01 5.0327230079e-01 -9.6512929708e-01
1.3872287989e-01 4.9939358085e-01 -9.5659622199e-01
1.3873213098e-01 4.9547087648e-01 -9.4808980926e-01
1.3874138367e-01 4.9146724071e-01 -9.3961480959e-01
1.3875063931e-01 4.8735829689e-01 -9.3113048294e-01
1.3875988964e-01 4.8310635643e-01 -9.2262968395e-01
1.3876914144e-01 4.7869915997e-01 -9.1419829219e-01
1.3877839245e-01 4.7410351137e-01 -9.0585212681e-01
1.3878764489e-01 4.6931724522e-01 -8.9755743817e-01
1.3879689761e-01 4.6435950629e-01 -8.8929572724e-01
1.3880615058e-01 4.5919150037e-01 -8.8101391535e-01
1.3881540280e-01 4.5375667875e-01 -8.7270433239e-01
1.3882465735e-01 4.4800434086e-01 -8.6442621403e-01
1.3883390923e-01 4.4195075547e-01 -8.5622209256e-01
1.3884316098e-01 4.3566602555e-01 -8.4807453741e-01
1.3885241213e-01 4.2915301956e-01 -8.3993038712e-01
1.3886166239e-01 4.2240270543e-01 -8.3177595428e-01
1.3887091601e-01 4.1543668738e-01 -8.2361098558e-01
1.3888017170e-01 4.0823019706e-01 -8.1544702575e-01
1.3888942469e-01 4.0079287753e-01 -8.0733154081e-01
1.3889867718e-01 3.9314967955e-01 -7.9925975399e-01
1.3890792933e-01 3.8527598975e-01 -7.9119591777e-01
1.3891717940e-01 3.7712712120e-01 -7.8310478940e-01
1.3892642907e-01 3.6867140128e-01 -7.7498182486e-01
1.3893567867e-01 3.5989818189e-01 -7.6685117176e-01
1.3894492944e-01 3.5075184784e-01 -7.5867232575e-01
1.3895418228e-01 3.4124291253e-01 -7.5043537816e-01
1.3896343553e-01 3.3149085053e-01 -7.4218171571e-01
1.3897268743e-01 3.2151407829e-01 -7.3387145573e-01
1.3898193908e-01 3.1127255159e-01 -7.2546855281e-01
1.3899119085e-01 3.0101042558e-01 -7.1716292130e-01
1.3900000000e-01 2.9013259711e-01 -7.0845515644e-01
1.3900939239e-01 2.7934779495e-01 -6.9988405672e-01
1.3901867801e-01 2.6803388447e-01 -6.9095125303e-01
1.3902793292e-01 2.5658125012e-01 -6.8197929442e-01
1.3903718625e-01 2.4493822024e-01 -6.7288096784e-01
1.3904644076e-01 2.3305803960e-01 -6.6360983480e-01
1.3905569599e-01 2.2091843713e-01 -6.5417394189e-01
1.3906495751e-01 2.0852673398e-01 -6.4457297442e-01
1.3907421380e-01 1.9586634888e-01 -6.3477100019e-01
1.3908346582e-01 1.8298857409e-01 -6.2475311865e-01
1.3909271809e-01 1.6995629446e-01 -6.1455073143e-01
1.3910197117e-01 1.5684083851e-01 -6.0417869832e-01
1.3911122333e-01 1.4367559980e-01 -5.9359840582e-01
1.3912047506e-01 1.3043513047e-01 -5.8283887656e-01
1.3912972453e-01 1.1710608492e-01 -5.7195300949e-01
1.3913897577e-01 1.0369916088e-01 -5.6093657902e-01
1.3914822605e-01 9.0248026550e-02 -5.4974770955e-01
1.3915747783e-01 7.6894930879e-02 -5.3836805665e-01
1.3916673713e-01 6.3720677274e-02 -5.2680956721e-01
1.3917598952e-01 5.0647473545e-02 -5.1501724773e-01
1.3918524136e-01 3.7671098020e-02 -5.0305452869e-01
1.3919449337e-01 2.4806168418e-02 -4.9100698090e-01
1.3920374301e-01 1.2133260667e-02 -4.7887506823e-01
1.3921299954e-01 -2.4312529549e-04 -4.6665507119e-01
1.3922225154e-01 -1.2348671483e-02 -4.5431211681e-01
1.3923150140e-01 -2.4188970328e-02 -4.4185681495e-01
1.3924075287e-01 -3.5734448814e-02 -4.2928325878e-01
1.3925000521e-01 -4.6996569564e-02 -4.1659962935e-01
1.3925925568e-01 -5.7969099310e-02 -4.0384858625e-01
1.3926850591e-01 -6.8589371034e-02 -3.9104952224e-01
1.3927775606e-01 -7.8846863950e-02 -3.7821378188e-01
1.3928701013e-01 -8.8778815124e-02 -3.6537142482e-01
1.3929626172e-01 -9.8367986110e-02 -3.5256207023e-01
1.3930551607e-01 -1.0758307317e-01 -3.3978953466e-01
1.3931476832e-01 -1.1643849908e-01 -3.2700361547e-01
1.3932402153e-01 -1.2489383674e-01 -3.1420934273e-01
1.3933327391e-01 -1.3291783436e-01 -3.0143887778e-01
1.3934252624e-01 -1.4055453782e-01 -2.8873459997e-01
1.3935177639e-01 -1.4784744463e-01 -2.7609316228e-01
1.3936102754e-01 -1.5486364725e-01 -2.6352594482e-01
1.3937027844e-01 -1.6160606951e-01 -2.5105856135e-01
1.3937952883e-01 -1.6800140208e-01 -2.3870589034e-01
1.3938877942e-01 -1.7411037716e-01 -2.2644791848e-01
1.3939803089e-01 -1.7998726683e-01 -2.1430389939e-01
1.3940728238e-01 -1.8561009543e-01 -2.0232713413e-01
1.3941653251e-01 -1.9097054459e-01 -1.9051152612e-01
1.3942578328e-01 -1.9607595354e-01 -1.7886302929e-01
1.3943503343e-01 -2.0094923130e-01 -1.6733572216e-01
1.3944428457e-01 -2.0558150531e-01 -1.5588010133e-01
1.3945353557e-01 -2.0993409633e-01 -1.4452519900e-01
1.3946278975e-01 -2.1400304737e-01 -1.3327180616e-01
1.3947204015e-01 -2.1777471052e-01 -1.2213102359e-01
1.3948129347e-01 -2.2124029379e-01 -1.1113217346e-01
1.3949054603e-01 -2.2443159689e-01 -1.0026694646e-01
1.3949979741e-01 -2.2734440615e-01 -8.9534063364e-02
1.3950905129e-01 -2.2994439892e-01 -7.8929836514e-02
1.3951830394e-01 -2.3227648600e-01 -6.8433399988e-02
1.3952755643e-01 -2.3436117844e-01 -5.8026522661e-02
1.3953680833e-01 -2.3617693217e-01 -4.7709943850e-02
1.3954606384e-01 -2.3772757032e-01 -3.7469582379e-02
1.3955531604e-01 -2.3899954059e-01 -2.7293615136e-02
1.3956456849e-01 -2.4005316445e-01 -1.7192202251e-02
1.3957382083e-01 -2.4095769880e-01 -7.1449079335e-03
1.3958307188e-01 -2.4169111967e-01 2.8916839064e-03
1.3959232374e-01 -2.4219001987e-01 1.2950645299e-02
1.3960157862e-01 -2.4246445148e-01 2.2993275979e-02
1.3961083108e-01 -2.4255031971e-01 3.2978850563e-02
1.3962008329e-01 -2.4241388611e-01 4.2857652843e-02
1.3962933646e-01 -2.4204697333e-01 5.2613910629e-02
1.3963858776e-01 -2.4144477900e-01 6.2274372078e-02
1.3964784578e-01 -2.4056556749e-01 7.1823453085e-02
1.3965709584e-01 -2.3942212794e-01 8.1277297884e-02
1.3966634629e-01 -2.3803766651e-01 9.0613979534e-02
1.3967560065e-01 -2.3635383147e-01 9.9817943860e-02
1.3968485244e-01 -2.3432169574e-01 1.0890118142e-01
1.3969410463e-01 -2.3193590885e-01 1.1788230109e-01
1.3970335571e-01 -2.2915947532e-01 1.2677576044e-01
1.3971261019e-01 -2.2603482043e-01 1.3552361654e-01
1.3972186366e-01 -2.2265006950e-01 1.4411760954e-01
1.3973111436e-01 -2.1901219623e-01 1.5256925393e-01
1.3974036576e-01 -2.1509151265e-01 1.6087675480e-01
1.3974961587e-01 -2.1084135976e-01 1.6902569133e-01
1.3975886954e-01 -2.0620682046e-01 1.7698212951e-01
1.3976812120e-01 -2.0118482740e-01 1.8477109418e-01
1.3977737641e-01 -1.9580204629e-01 1.9241070756e-01
1.3978664344e-01 -1.9008166002e-01 1.9986723504e-01
1.3979590119e-01 -1.8407737519e-01 2.0711523234e-01
1.3980515469e-01 -1.7787561707e-01 2.1415038424e-01
1.3981440707e-01 -1.7145428555e-01 2.2095479276e-01
1.3982366373e-01 -1.6477064806e-01 2.2752968724e-01
1.3983292267e-01 -1.5784649838e-01 2.3384853345e-01
1.3984217772e-01 -1.5068538124e-01 2.3988954787e-01
1.3985142893e-01 -1.4331541533e-01 2.4566516782e-01
1.3986068387e-01 -1.3575027481e-01 2.5110765777e-01
1.3986993427e-01 -1.2800069844e-01 2.5616247080e-01
1.3987918520e-01 -1.2009315756e-01 2.6087286869e-01
1.3988843557e-01 -1.1206574517e-01 2.6525571334e-01
1.3989768587e-01 -1.0396858879e-01 2.6932026876e-01
1.3990693650e-01 -9.5744157530e-02 2.7314741713e-01
1.3991619048e-01 -8.7331893737e-02 2.7673704687e-01
1.3992544157e-01 -7.8725921526e-02 2.8007584825e-01
1.3993469213e-01 -6.9936491016e-02 2.8313106820e-01
1.3994394326e-01 -6.0975636465e-02 2.8581557153e-01
1.3995319577e-01 -5.1877412305e-02 2.8811954598e-01
1.3996244675e-01 -4.2677599341e-02 2.9011025045e-01
1.3997169881e-01 -3.3359693687e-02 2.9181121904e-01
1.3998095595e-01 -2.3912714102e-02 2.9324669607e-01
1.3999020669e-01 -1.4413594889e-02 2.9448920900e-01
1.3999946178e-01 -5.0820341558e-03 2.9556191213e-01
1.4000842440e-01 4.4049625652e-03 2.9647979772e-01
1.4001769887e-01 1.3767075589e-02 2.9715441188e-01
1.4002698874e-01 2.3281872571e-02 2.9761555766e-01
1.4003624784e-01 3.2737587445e-02 2.9788009018e-01
1.4004555527e-01 4.2071992391e-02 2.9795047358e-01
1.4005482467e-01 5.1444389391e-02 2.9783256642e-01
1.4006409449e-01 6.0797937887e-02 2.9751984510e-01
1.4007335762e-01 7.0114830114e-02 2.9699491014e-01
1.4008261080e-01 7.9418546368e-02 2.9628157758e-01
1.4009186575e-01 8.8693074423e-02 2.9543733663e-01
1.4010112543e-01 9.7867106753e-02 2.9444318897e-01
1.4011037558e-01 1.0690450396e-01 2.9323131075e-01
1.4011962540e-01 1.1584139209e-01 2.9178262370e-01
1.4012887743e-01 1.2469362286e-01 2.9012573627e-01
1.4013812792e-01 1.3344855812e-01 2.8826111213e-01
1.4014737752e-01 1.4212397465e-01 2.8617119725e-01
1.4015662770e-01 1.5071242786e-01 2.8380833681e-01
1.4016587791e-01 1.5920748689e-01 2.8114966325e-01
1.4017513241e-01 1.6760504790e-01 2.7822373032e-01
1.4018438569e-01 1.7593934404e-01 2.7502367672e-01
1.4019363911e-01 1.8423458216e-01 2.7154184955e-01
1.4020289720e-01 1.9244823409e-01 2.6782638368e-01
1.4021214923e-01 2.0051685250e-01 2.6392186171e-01
1.4022141150e-01 2.0837284179e-01 2.5980559429e-01
1.4023066358e-01 2.1603224676e-01 2.5545905068e-01
1.4023991428e-01 2.2352573190e-01 2.5088553787e-01
1.4024916518e-01 2.3087102687e-01 2.4606142475e-01
1.4025841533e-01 2.3807794326e-01 2.4101032925e-01
1.4026766610e-01 2.4516443671e-01 2.3579988349e-01
1.4027691700e-01 2.5212091627e-01 2.3042338559e-01
1.4028616968e-01 2.5890862691e-01 2.2481349154e-01
1.4029542198e-01 2.6548724200e-01 2.1903079144e-01
1.4030467601e-01 2.7187657190e-01 2.1317929213e-01
1.4031393194e-01 2.7813356696e-01 2.0726066807e-01
1.4032318544e-01 2.8425011956e-01 2.0127061536e-01
1.4033243701e-01 2.9014065656e-01 1.9524150341e-01
1.4034168920e-01 2.9577259032e-01 1.8917244952e-01
1.4035093986e-01 3.0119575745e-01 1.8305237952e-01
1.4036019175e-01 3.0641330943e-01 1.7688421338e-01
1.4036944735e-01 3.1139510457e-01 1.7065739606e-01
1.4037869796e-01 3.1614821786e-01 1.6442655889e-01
1.4038795614e-01 3.2066742549e-01 1.5830200978e-01
1.4039720725e-01 3.2493016821e-01 1.5226391068e-01
1.4040645806e-01 3.2889102515e-01 1.4624609248e-01
1.4041571316e-01 3.3255972521e-01 1.4023093908e-01
1.4042496537e-01 3.3598199097e-01 1.3423738719e-01
1.4043421797e-01 3.3917296115e-01 1.2835872790e-01
1.4044347087e-01 3.4211558274e-01 1.2262943840e-01
1.4045272690e-01 3.4476148754e-01 1.1704546375e-01
1.4046197792e-01 3.4709255726e-01 1.1164614159e-01
1.4047123221e-01 3.4918068484e-01 1.0640223975e-01
1.4048048779e-01 3.5104900777e-01 1.0125501295e-01
1.4048973847e-01 3.5264457068e-01 9.6190321850e-02
1.4049899440e-01 3.5392897873e-01 9.1229664721e-02
1.4050824716e-01 3.5491617411e-01 8.6400410177e-02
1.4051749777e-01 3.5567187816e-01 8.1699918059e-02
1.4052674989e-01 3.5624722507e-01 7.7055180525e-02
1.4053600036e-01 3.5665766897e-01 7.2461337482e-02
1.4054525304e-01 3.5689913045e-01 6.7981793596e-02
1.4055450499e-01 3.5699089729e-01 6.3627921352e-02
1.4056376041e-01 3.5697682680e-01 5.9411978205e-02
1.4057301252e-01 3.5686877624e-01 5.5333015769e-02
1.4058226412e-01 3.5668978644e-01 5.1402886610e-02
1.4059152213e-01 3.5650291878e-01 4.7615800666e-02
1.4060077716e-01 3.5631444891e-01 4.3958057636e-02
1.4061003257e-01 3.5615707658e-01 4.0495434863e-02
1.4061929438e-01 3.5604084346e-01 3.7209816267e-02
1.4062854600e-01 3.5598409737e-01 3.4024153692e-02
1.4063779836e-01 3.5603305034e-01 3.0976972811e-02
1.4064705199e-01 3.5618100188e-01 2.8078600273e-02
1.4065630568e-01 3.5637241996e-01 2.5259168688e-02
1.4066556248e-01 3.5660607511e-01 2.2482898770e-02
1.4067481658e-01 3.5695233437e-01 1.9740550762e-02
1.4068407272e-01 3.5741903993e-01 1.7048741074e-02
1.4069332656e-01 3.5796485747e-01 1.4450872017e-02
1.4070258736e-01 3.5854504333e-01 1.1920325067e-02
1.4071184260e-01 3.5914490309e-01 9.4036089217e-03
1.4072109435e-01 3.5978489976e-01 6.9014075524e-03
1.4073034480e-01 3.6047561825e-01 4.3749655143e-03
1.4073959718e-01 3.6123653569e-01 1.8099866568e-03
1.4074885239e-01 3.6202521573e-01 -7.3498893702e-04
1.4075810577e-01 3.6281175233e-01 -3.2902045540e-03
1.4076736065e-01 3.6362853576e-01 -5.8852332241e-03
1.4077661618e-01 3.6445176645e-01 -8.4375179022e-03
1.4078586806e-01 3.6526872120e-01 -1.0950829791e-02
1.4079511764e-01 3.6608001035e-01 -1.3470630935e-02
1.4080436806e-01 3.6683907709e-01 -1.6000036770e-02
1.4081361961e-01 3.6752379688e-01 -1.8530825036e-02
1.4082286979e-01 3.6812488720e-01 -2.1066292568e-02
1.4083211994e-01 3.6862920527e-01 -2.3642948805e-02
1.4084137034e-01 3.6909897909e-01 -2.6263268629e-02
1.4085062033e-01 3.6957640691e-01 -2.8938253769e-02
1.4085987032e-01 3.6999491042e-01 -3.1693502654e-02
1.4086912058e-01 3.7029219664e-01 -3.4513812448e-02
1.4087837113e-01 3.7051815208e-01 -3.7403834823e-02
1.4088762636e-01 3.7068852521e-01 -4.0326053503e-02
1.4089687747e-01 3.7080034684e-01 -4.3212753286e-02
1.4090613143e-01 3.7087028514e-01 -4.6049620505e-02
1.4091538883e-01 3.7086055955e-01 -4.8857971943e-02
1.4092464137e-01 3.7071035777e-01 -5.1651486033e-02
1.4093389207e-01 3.7038813173e-01 -5.4402655558e-02
1.4094315227e-01 3.6993481292e-01 -5.7131808791e-02
1.4095240727e-01 3.6937555355e-01 -5.9883431251e-02
1.4096166952e-01 3.6872182873e-01 -6.2613939319e-02
1.4097092765e-01 3.6796601720e-01 -6.5230815091e-02
